title,summary,authors,published,link
"Demystifying magnetic resonance measurements of the true diffusion
  propagator","In a recent work, a method for the magnetic resonance (MR) measurement of the
true diffusion propagator was introduced, which was subsequently implemented
and validated for free diffusion on a benchtop MR scanner. Here, we provide a
brief theoretical description of the method and discuss various experimental
regimes.","['Evren Özarslan', 'Magnus Herberthson']",2021-12-31T18:29:02Z,http://arxiv.org/abs/2112.15584v1
Algorithms for Least-Squares Noncartesian MR Image Reconstruction,"Iterative least-squares MR reconstructions typically use the Conjugate
Gradient algorithm, despite known numerical issues. This paper demonstrates
that the more recent LSMR algorithm has favourable numerical properties, and is
to be preferred in situations where Toeplitz embedding cannot be used to
accelerate the Conjugate Gradient method.",['Tobias C Wood'],2022-12-13T10:43:50Z,http://arxiv.org/abs/2212.06471v1
"CloudBrain-MRS: An Intelligent Cloud Computing Platform for in vivo
  Magnetic Resonance Spectroscopy Preprocessing, Quantification, and Analysis","Magnetic resonance spectroscopy (MRS) is an important clinical imaging method
for diagnosis of diseases. MRS spectrum is used to observe the signal intensity
of metabolites or further infer their concentrations. Although the magnetic
resonance vendors commonly provide basic functions of spectra plots and
metabolite quantification, the widespread clinical research of MRS is still
limited due to the lack of easy-to-use processing software or platform. To
address this issue, we have developed CloudBrain-MRS, a cloud-based online
platform that provides powerful hardware and advanced algorithms. The platform
can be accessed simply through a web browser, without the need of any program
installation on the user side. CloudBrain-MRS also integrates the classic
LCModel and advanced artificial intelligence algorithms and supports batch
preprocessing, quantification, and analysis of MRS data from different vendors.
Additionally, the platform offers useful functions: 1) Automatically
statistical analysis to find biomarkers for diseases; 2) Consistency
verification between the classic and artificial intelligence quantification
algorithms; 3) Colorful three-dimensional visualization for easy observation of
individual metabolite spectrum. Last, both healthy and mild cognitive
impairment patient data are used to demonstrate the functions of the platform.
To the best of our knowledge, this is the first cloud computing platform for in
vivo MRS with artificial intelligence processing. We have shared our cloud
platform at MRSHub, providing free access and service for two years. Please
visit https://mrshub.org/software_all/#CloudBrain-MRS or
https://csrc.xmu.edu.cn/CloudBrain.html.","['Xiaodie Chen', 'Jiayu Li', 'Dicheng Chen', 'Yirong Zhou', 'Zhangren Tu', 'Meijin Lin', 'Taishan Kang', 'Jianzhong Lin', 'Tao Gong', 'Liuhong Zhu', 'Jianjun Zhou', 'Lin Ou-yang', 'Jiefeng Guo', 'Jiyang Dong', 'Di Guo', 'Xiaobo Qu']",2023-06-19T15:32:58Z,http://arxiv.org/abs/2306.11021v2
"Note on a bomb dropped by Mr Conant and Mr Kruckman, and its
  consequences for the theory ACFG","This note is a reaction to Conant and Kruckman's recent preprint `Three
surprising instance of dividing'. It mainly consists of an erratum to the
author's paper `Forking, imaginaries and other features of ACFG', in light of
the results of the aforementioned paper.","[""Christian d'Elbée""]",2023-11-03T19:40:10Z,http://arxiv.org/abs/2311.02208v2
"Magnetoresistance in Heavily Underdoped YBa_2Cu_3O_{6+x}:
  Antiferromagnetic Correlations and Normal-State Transport","We report on a contrasting behavior of the in-plane and out-of-plane
magnetoresistance (MR) in heavily underdoped antiferromagnetic (AF)
YBa_2Cu_3O_{6+x} (x<0.37). The out-of-plane MR (I//c) is positive over most of
the temperature range and shows a sharp increase, by about two orders of
magnitude, upon cooling through the Neel temperature T_N. A contribution
associated with the AF correlations is found to dominate the out-of-plane MR
behavior for H//c from far above T_N, pointing to the key role of spin
fluctuations in the out-of-plane transport. In contrast, the transverse
in-plane MR (I//a(b);H//c) appears to be small and smooth through T_N, implying
that the development of the AF order has little effect on the in-plane
resistivity.","['A. N. Lavrov', 'Yoichi Ando', 'Kouji Segawa', 'J. Takeya']",1999-07-03T09:58:01Z,http://arxiv.org/abs/cond-mat/9907051v1
"Effect of γ-irradiation on superconducting transition temperature
  and resistive transition in polycrystalline YBa_{2}Cu_{3}O_(7-δ)","A bulk polycrystalline sample of YBa_(2)Cu_(3)O_(7-\delta) (\delta \approx
0.1) has been irradiated by \gamma-rays with ^{60}Co source. Non-monotonic
behavior of T_{c} with increasing irradiation dose \Phi (up to 220 MR) is
observed: T_{c} decreases at low doses (\Phi < 50 MR) from initial value
(\approx 93 K) by about 2 K and then rises, forming a minimum. At higher doses
(\Phi > 120 MR) T_{c} goes down again. The temperature width of resistive
transition increases rather sharply with dose below 75 MR and drops somewhat at
higher dose. The results observed are discussed, taking into account the
granular structure of sample studied and the influence of \gamma-rays on
intergrain Josephson coupling.","['B. I. Belevtsev', 'I. V. Volchok', 'N. V. Dalakova', 'V. I. Dotsenko', 'L. G. Ivanchenko', 'A. V. Kuznichenko', 'I. I. Logvinov']",2000-03-11T15:33:07Z,http://arxiv.org/abs/cond-mat/0003192v1
Tunability of High-Dielectric-Constant Materials from First Principles,"A first-principles method, based on density functional perturbation theory,
is presented for computing the leading order tunability of
high-dielectric-constant materials.",['K. M. Rabe'],2002-05-30T19:17:31Z,http://arxiv.org/abs/cond-mat/0205655v1
"Localization and electron-electron interaction effects in
  magnetoresistance of p-type Ge/Ge_{1-x}Si_x heterostructures","We report on the results of investigation the conductivity and
magnetoresistance (MR) temperature dependencies for the two strained multilayer
p-type Ge/Ge_{1-x}Si_x heterostructures. The usual logarithmic temperature
dependencies for zero magnetic field conductivity due to the weak localization
(WL) and electron- electron interaction (EEI) effects take place in both
samples. For one of the samples the negative MR is observed in a whole range of
magnetic fields up to ~1T at T <=12K, but for the other sample the MR
transforms from the negative to positive at B >= 0.2T and T >=1.3K. We
attribute such a behavior to the interplay of two types of holes due to partial
filling of the second subband. Extrapolation of the observed high-field
parabolic MR to B = 0 allows to separate WL and EEI contributions to the total
quantum corrections to conductivity at B = 0 resulting for both of our
structures in that EEI part is ~2/3 and the WL part is ~1/3.","['Yu. G. Arapov', 'G. I. Harus', 'V. N. Neverov', 'A. T. Lonchakov', 'N. G. Shelushinina', 'M. V. Yakunin']",2002-12-27T07:04:43Z,http://arxiv.org/abs/cond-mat/0212612v1
"'Giant' normal state magnetoresistances of
  Bi$_{2}$Sr$_{2}$CaCu$_{2}$O$_{8+δ}$","Magnetoresistance (MR) of Bi-2212 single crystals with T$_{c}$ $\approx 87-92
K$ is studied in pulsed magnetic fields up to 50T along the c-axis in a wide
temperature range. The negative out-of-plane and the positive in-plane MRs are
measured in the normal state. Both MRs have similar magnitudes, exceeding any
orbital contribution by two orders in magnitude. These are explained as a
result of the magnetic pair-breaking of preformed pairs. Resistive upper
critical fields H$_{c2}$(T) determined from the in-- and out-of-plane MRs are
about the same. They show non-BCS temperature dependences compatible with the
Bose-Einstein condensation field of preformed charged bosons.","['V. N. Zavaritsky', 'J. Vanacken', 'V. V. Moshchalkov', 'A. S. Alexandrov']",2003-08-13T17:42:31Z,http://arxiv.org/abs/cond-mat/0308256v1
Paramagnetic anisotropic magnetoresistance in thin films of SrRuO3,"SrRuO3 is an itinerant ferromagnet and in its thin film form when grown on
miscut SrTiO3 it has Tc of ~ 150 K and strong uniaxial anisotropy. We measured
both the Hall effect and the magnetoresistance (MR) of the films as a function
of the angle between the applied field and the normal to the films at
temperatures above Tc. We extracted the extraordinary Hall effect that is
proportional to the perpendicular component of the magnetization and thus the
MR for each angle of the applied field could be correlated with the magnitude
and orientation of the induced magnetization. We successfully fit the MR data
with a second order magnetization expansion, which indicates large anisotropic
MR in the paramagnetic state. The extremum values of resistivity are not
obtained for currents parallel or perpendicular to the magnetization, probably
due to the crystal symmetry.","['Isaschar Genish', 'Yevgeny Kats', 'Lior Klein', 'James W. Reiner', 'M. R. Beasley']",2003-11-14T11:18:04Z,http://arxiv.org/abs/cond-mat/0311343v1
"Origin of the anomalous low temperature upturn in resistivity in the
  electron-doped cuprates","The temperature, doping and field dependences of the magnetoresistance (MR)
in Pr_(2-x)Ce_(x)CuO_(4-delta) films are reported. We distinguish between
orbital MR, found when the magnetic field is applied perpendicular to the ab
planes, and the nearly isotropic spin MR. The latter, the major MR effect in
the superconducting samples, appears in the region of the doping-temperature
phase diagram where d(rho)/dT<0, or an upturn in the resistivity appears. We
conclude that the upturn originates from spin scattering processes.","['Y. Dagan', 'A. Biswas', 'M. C. Barr', 'W. M. Fisher', 'R. L. Greene']",2004-08-23T17:02:53Z,http://arxiv.org/abs/cond-mat/0408490v2
"Magnetotransport properties of ferromagnetic
  Pr0.85Ca0.15MnO3/ferroelectric Ba0.6Sr0.4TiO3 superlattice films","Artificial superlattices designed with ferromagnetic Pr0.85Ca0.15MnO3
insulating layer and ferroelectric Ba0.6Sr0.4TiO3 layer were grown on (100)
SrTiO3 substrates. The magnetotransport properties were measured with the
current perpendicular to the plane geometry. An increase in magnetoresistance
(MR), with no significant low field effect, was observed as the number of
ferroelectric Ba0.6Sr0.4TiO3 layer thickness increases even up to 9 unit cells.
For example, the superlattice [(Pr0.85Ca0.15MnO3)10(Ba0.6Sr0.4TiO3)9]25 shows
35 % MR at 100 K, though the Pr0.85Ca0.15MnO3 film was a robust insulator with
negligible MR even at high applied magnetic field. This observed large MR
cannot be explained by simple interfacial ferromagnetism or by the tunneling
magnetoresistance. One possible explanation could be the effect due to the
ferroelectric spacer layer and the associated magnetoelectric coupling.","['P. Murugavel', 'P. Padhan', 'W. Prellier']",2004-10-04T16:44:45Z,http://arxiv.org/abs/cond-mat/0410081v1
"Large magnetoresistance in low temperature metallic region of manganite
  compounds (La0.7-2xEux)(Ca0.3Srx)MnO3 (0.05<x<0.15)","Magnetoresistance (MR) and magnetization (d.c and a.c) measurements have been
carried out on the manganites, (La0.7-2xEux)(Ca0.3Srx)MnO3 (0.05<x<0.15), in
the temperature range of 5K-320K. At 5K, an unusually large MR of almost 98% is
observed in the x=0.15 sample, nearly up to fields of 4-5 Tesla. This large
high-field MR occurs in the metallic region, far below the insulator-metal
transition temperature, and does not vary linearly with applied field. The
unusual magnetoresistance is explained the light of various possibilities of
phase segregation and cluster spin-glass behavior. Keywords: Manganites, High
field MR, Phase segregation.","['D. S. Rana', 'C. M. Thaker', 'K. R. Mavani', 'D. G. Kuberkar', 'S. K. Malik']",2004-12-16T07:14:08Z,http://arxiv.org/abs/cond-mat/0412422v1
"Large magnetoresistance at room-temperature in small molecular weight
  organic semiconductor sandwich devices","We present an extensive study of a large, room temperature negative
magnetoresistance (MR) effect in tris-(8-hydroxyquinoline) aluminum sandwich
devices in weak magnetic fields. The effect is similar to that previously
discovered in polymer devices. We characterize this effect and discuss its
dependence on field direction, voltage, temperature, film thickness, and
electrode materials. The MR effect reaches almost 10% at fields of
approximately 10 mT at room temperature. The effect shows only a weak
temperature dependence and is independent of the sign and direction of the
magnetic field. Measuring the devices' current-voltage characteristics, we find
that the current depends on the voltage through a power-law. We find that the
magnetic field changes the prefactor of the power-law, whereas the exponent
remains unaffected. We also studied the effect of the magnetic field on the
electroluminescence (MEL) of the devices and analyze the relationship between
MR and MEL. We find that the largest part of MEL is simply a consequence of a
change in device current caused by the MR effect.","['Ö. Mermer', 'G. Veeraraghavan', 'T. L. Francis', 'M. Wohlgenannt']",2005-01-07T00:13:43Z,http://arxiv.org/abs/cond-mat/0501124v1
"The role of ferroelectric-ferromagnetic layers on the properties of
  superlattice-based multiferroics","A series of superlattices and trilayers composed of ferromagnetic and
ferroelectric or paraelectric layers were grown on (100) SrTiO3 by the pulsed
laser deposition technique. Their structural and magneto-electric properties
were examined. The superlattices made of ferromagnetic Pr0.85Ca0.15MnO3 (PCMO)
and a ferroelectric, namely Ba0.6Sr0.4TiO3 (BST) or BaTiO3, showed enhanced
magnetoresistance (MR) at high applied magnetic field, whereas such enhancement
was absent in Pr0.85Ca0.15MnO3/SrTiO3 superlattices, which clearly demonstrates
the preponderant role of the ferroelectric layers in this enhanced MR.
Furthermore, the absence of enhanced MR in trilayers of PCMO/BST indicates that
the magneto-electric coupling which is responsible for MR in these systems is
stronger in multilayers than in their trilayer counterparts.","['P. Murugavel', 'M. P. Singh', 'W. Prellier', 'B. Mercey', 'Ch. Simon', 'B. Raveau']",2005-03-25T00:23:45Z,http://arxiv.org/abs/cond-mat/0503609v1
Measurement of the pion pion scattering length,"We report here the measurment of the pion pion scattering length from a study
of the kaon to 3 pions dalitz plot.",['Sergio Giudici'],2005-05-13T11:55:38Z,http://arxiv.org/abs/hep-ex/0505032v1
A note on para-quaternion manifolds,"We show that a para-quaternion nearly Kahler manifold is necessarily a
para-quaternion Kahler manifold","['A. M. Ionescu', 'G. E. Vilcu']",2003-12-17T09:32:09Z,http://arxiv.org/abs/math/0312325v1
"Supersymmetric KP Hierarchy: ``Ghost'' Symmetry Structure, Reductions
  and Darboux-Backlund Solutions","This paper studies Manin-Radul supersymmetric KP hierarchy (MR-SKP) in three
related aspects: (i) We find an infinite set of additional (``ghost'') symmetry
flows spanning the same (anti-)commutation algebra as the ordinary MR-SKP
flows; (ii) The latter are used to construct consistent reductions of the
initial unconstrained MR-SKP hierarchy which involves a nontrivial modification
for the fermionic flows; (iii) For the simplest constrained MR-SKP hierarchy we
show that the orbit of Darboux-Backlund transformations lies on a
supersymmetric Toda lattice being a square-root of the standard one-dimensional
Toda lattice, and also we find explicit Wronskian-ratio solutions for the
super-tau function.","['H. Aratyn', 'E. Nissimov', 'S. Pacheva']",1998-01-15T18:33:08Z,http://arxiv.org/abs/solv-int/9801021v2
"Giant Anisotropy of Magnetoresistance and ""Spin Valve"" effect in
  Antiferromagnetic $Nd_{2-x}Ce_xCuO_{4}$","We have studied anisotropic magnetoresistance (MR) and magnetization with
rotating magnetic field (B) within $CuO_2$ plane in lightly doped AF
$Nd_{2-x}Ce_xCuO_{4}$. \emph{A giant anisotropy} in MR is observed at low
temperature below 5 K. The c-axis resistivity can be tuned about one order of
magnitude just by changing B direction within $CuO_2$ plane and a scaling
behavior between out-of-plane and in-plane MR is found. A ""Spin valve"" effect
is proposed to understand the giant anisotropy of out-of-plane MR and the
evolution of scaling parameters with the external field. It is found that the
field-induced spin-flop transition of Nd$^{3+}$ layer under high magnetic field
is the key to understand the giant anisotropy. These results suggest that a
novel entanglement between charge and spin dominates the underlying physics.","['T. Wu', 'C. H. Wang', 'G. Wu', 'D. F. Fang', 'J. L. Luo', 'G T. Liu', 'X. H. Chen']",2007-07-01T11:26:29Z,http://arxiv.org/abs/0707.0104v3
Quantum Capacitance Spectroscopy of Single Nanotube Molecules,some errors in equations,"['Yuerui Lu', 'Ryan Tu', 'Xinran Wang', 'Yoshio Nishi', 'Hongjie Dai']",2007-07-02T18:27:00Z,http://arxiv.org/abs/0707.0171v2
The role of electron-hole recombination in organic magnetoresistance,"Magneto-electrical measurements were performed on diodes and bulk
heterojunction solar cells (BHSCs) to clarify the role of formation of
coulombically bound electron-hole (e-h) pairs on the magnetoresistance (MR)
response in organic thin film devices. BHSCs are suitable model systems because
they effectively quench excitons but the probability of forming e-h pairs in
them can be tuned over orders of magnitude by the choice of material and
solvent in the blend. We have systematically varied the e-h recombination
coefficients, which are directly proportional to the probability for the charge
carriers to meet in space, and found that a reduced probability of electrons
and holes meeting in space lead to disappearance of the MR. Our results clearly
show that MR is a direct consequence of e-h pair formation. We also found that
the MR line shape follows a power law-dependence of B0.5 at higher fields.","['Sayani Majumdar', 'Himadri S Majumdar', 'Harri Aarnio', 'Dirk Vanderzande', 'Reino Laiho', 'Ronald Osterbacka']",2008-05-16T14:24:55Z,http://arxiv.org/abs/0805.2546v4
The best constant in a fractional Hardy inequality,"We prove an optimal Hardy inequality for the fractional Laplacian on the
half-space.","['Krzysztof Bogdan', 'Bartłomiej Dyda']",2008-07-11T11:28:05Z,http://arxiv.org/abs/0807.1825v1
Black Holes and the LHC,"The relevant physics for the possible formation of black holes in the LHC is
discussed.",['C Sivaram'],2008-10-25T15:36:46Z,http://arxiv.org/abs/0810.4613v1
Some new reflections on Mr. Palomar,"The character Mr. Palomar, the alter-ego of the Italian author Italo Calvino,
appeared for the first time in 1975 on the pages of the ""Il Corriere della
Sera"", and then more or less regularly till its debut as a book in 1983.
Through illuminating thoughts and reflections based on observations, for
instance, of sea waves, Mr. Palomar discovers that they induce a peaceful and
inspirational state of mind that prevents coronary and mental illnesses, and
also holds the key to capturing the complexity of the world reducing it into
its most elementary mechanisms. In this contribution I will survey some of Mr.
Palomar's thoughts while he observes the sky and speculate on others that he
might have explored if he shared our contemporary knowledge of the cosmos. I
will also discuss the thoughts of other authors on how, cosmological thinking
affects the human condition.",['Orfeu Bertolami'],2008-11-22T12:06:25Z,http://arxiv.org/abs/0811.3681v1
Heat kernel of fractional Laplacian in cones,"We give sharp estimates for the transition density of the isotropic stable
L\'evy process killed when leaving a right circular cone.","['Krzysztof Bogdan', 'Tomasz Grzywny']",2009-03-12T20:43:09Z,http://arxiv.org/abs/0903.2269v1
Multiply conjugate systems containing deformations of quadrics,"We provide a generalization of Bianchi's triply conjugate systems containing
a family of deformations of 2-dimensional quadrics together with its
B\""{a}cklund transformation to higher dimensions.",['Ion I. Dinca'],2009-05-02T16:43:01Z,http://arxiv.org/abs/0905.0216v1
Pion scattering lengths measurements,"High statistics sample of kaon decays collected by NA48-CERN experiment
allowed two independent measurements of the pion scattering length. Methods and
Results are discussed",['Sergio Giudici'],2009-06-07T19:30:04Z,http://arxiv.org/abs/0906.1382v1
"Magnetotransport properties in purple bronze Li$_{0.9}$Mo$_6$O$_{17}$
  Single Crystal","We have measured resistivity along the a, b and c axes of
Li$_{0.9}$Mo$_6$O$_{17}$ single crystal. The anisotropy $\rho$$_c$ / $\rho$$_a$
and $\rho$$_c$ / $\rho$$_b$ is given, confirming the quasi-one-dimensionality
of the compound. The sharp decrease in the anisotropy below a certain
temperature (T$_M$) indicates dimensional crossover. Superconductivity occurs
at 1.8 K well below $T_M$. Negative MRs are observed with magnetic field (H)
applied along b axis. This could be ascribed to suppression of energy gap
associated with CDW state. While large positive MR is observed with H
$\parallel$ c-axis. The MR data can be well fitted by a modified two-band model
which has been used in CDW compounds such as quasi-two-dimensional purple
bronzes A$_{0.9}$Mo$_6$O$_{17}$ (A = K, Na, Tl) and quasi-one-dimensional
conductor NbSe$_3$. The behavior of MR provides a strong evidence for the
existence of CDW instability in $Li_{0.9}Mo_6O_{17}$.","['H. Chen', 'J. J. Ying', 'Y. L. Xie', 'G. Wu', 'T. Wu', 'X. H. Chen']",2009-06-21T09:07:18Z,http://arxiv.org/abs/0906.3855v1
"Exchange bias effect involved with tunneling magnetoresistance in
  polycrystalline La_{0.88}Sr_{0.12}CoO_3","We report the exchange bias (EB) effect along with tunneling
magnetoresistance (MR) in polycrystalline La_{0.88}Sr_{0.12}CoO_3. Analogous to
the shift in the magnetic hysteresis loop along the field (H)-axis a shift is
clearly observed in the MR-H curve when the sample is cooled in a static
magnetic field. Training effect (TE) is a significant manifestation of EB
effect which describes the decrease of EB effect when sample is successively
field-cycled at a particular temperature. We observe TE in the shift of the
MR-H curve which could be interpreted by the spin configurational relaxation
model. A strong field-cooled (FC) effect in the temperature as well as time
dependence of resistivity is observed below spin freezing temperature. The
unusual MR results measured in FC mode are interpreted in terms of
intragranular interface effect between short range ferromagnetic clusters and
spin-glass matrix giving rise to the EB effect. EB effect in MR has been
observed in bilayer or multilayer films which has not yet seen in a
polycrystalline compound. EB effect involved with tunneling MR and
semiconducting transport property attributed to the intragranular intrinsic
nanostructure is promising for the spintronic applications.","['M. Patra', 'S. Majumdar', 'S. Giri']",2009-08-26T11:22:44Z,http://arxiv.org/abs/0908.3794v1
"Tunnel magnetoresistance due to Coulomb blockade effects in quasi-one
  dimensional polymer nanofibers","We report on the low temperature tunnel magnetoresistance (MR) in quasi
one-dimensional (1D) nanofibers made of conjugated polymers. The MR voltage
bias dependence reveals an enhancement (at low biases) and the oscillatory
behavior at temperatures below 10 K. The low temperature isotropic MR behavior
has been attributed to the charging effects in the polymer nanofiber which
considered as an array of small conducting regions separated by nano barriers.
These effects at low temperatures lead to the single electron tunneling
represented by the Coulomb blockade regime as well as to an enhancement and
oscillation of the tunnel MR.","['H. J. Lee', 'A. N. Aleshin', 'S. H. Jhang', 'H. S. Kim', 'M. J. Goh', 'K. Akagi', 'J. S. Brooks', 'Y. W. Park']",2009-12-08T07:43:18Z,http://arxiv.org/abs/0912.1428v1
Conformal flat AK2-manifolds,A classification theorem for conformal flat AK2 manifolds is proved.,['Ognian T. Kassabov'],2010-01-25T06:52:53Z,http://arxiv.org/abs/1001.4330v1
"An anomalous butterfly-shaped magnetoresistance loop in an alloy,
  Tb4LuSi3","Magnetic-field (H) induced first-order magnetic transition and the assiciated
electronic phase-separation phenomena are active topics of research in
magnetism. Magnetoresistance (MR) is a key property to probe these phenomena
and, in literature, a butterfly-shaped MR loop has been noted while cycling the
field, with the envelope curve lying below the virgin curve in MR versus H
plots of such materials. Here, we report an opposite behavior of MR loop for an
alloy, Tb4LuSi3, at low temperatures (<<20 K) in the magnetically ordered
state. Such an anomalous curve reveals unexpected domination of higher
resistive high-field phase in electronic conduction, unlike in other materials
where conducion is naturally by low-resistive high-field phase that follows
first-order transition. The observed features reveal an unusual electronic
phase separation, namely involving high-resistive high-field phase and
low-resistive virgin phase.","['K. Mukherjee', 'Sitikantha D Das', 'Niharika Mohapatra', 'Kartik K Iyer', 'E. V. Sampathkumaran']",2010-01-27T13:38:53Z,http://arxiv.org/abs/1001.4942v1
On the metallic state in cuprates,"We calculate Raman response functions on the Fermi surface in metallic
cuprates.",['Arkady Shekhter'],2010-03-15T18:38:03Z,http://arxiv.org/abs/1003.2988v1
Quantization of Lyapunov functions,"We investigate discret conditions for stability and asymptotic stability by
Lyapunov and the point of equilibrium of autonomous system of differential
equations.",['Yulia Sharko'],2010-07-01T09:51:57Z,http://arxiv.org/abs/1007.0114v1
A Variant $β$-Wythoff Nim on Beatty's Theorem,"We give short rules for two-pile take-away games satisfying that a pair of
complementary homogeneous Beatty sequences together with $(0,0)$ constitute a
complete set of $P$-positions.",['Urban Larsson'],2011-03-18T08:44:07Z,http://arxiv.org/abs/1103.3576v1
"Magnetic-field induced resistivity minimum with in-plane linear
  magnetoresistance of the Fermi liquid in SrTiO3-x single crystals","We report novel magnetotransport properties of the low temperature Fermi
liquid in SrTiO3-x single crystals. The classical limit dominates the
magnetotransport properties for a magnetic field perpendicular to the sample
surface and consequently a magnetic-field induced resistivity minimum emerges.
While for the field applied in plane and normal to the current, the linear
magnetoresistance (MR) starting from small fields (< 0.5 T) appears. The large
anisotropy in the transverse MRs reveals the strong surface interlayer
scattering due to the large gradient of oxygen vacancy concentration from the
surface to the interior of SrTiO3-x single crystals. Moreover, the linear MR in
our case was likely due to the inhomogeneity of oxygen vacancies and oxygen
vacancy clusters, which could provide experimental evidences for the unusual
quantum linear MR proposed by Abrikosov [A. A. Abrikosov, Phys. Rev. B 58, 2788
(1998)].","['Z. Q. Liu', 'W. M. Lü', 'X. Wang', 'Z. Huang', 'A. Annadi', 'S. W. Zeng', 'T. Venkatesan', 'Ariando']",2012-04-09T15:30:11Z,http://arxiv.org/abs/1204.1901v1
Lectures on Topos Quantum Theory,"This is a series of lecture notes explaining topos theory and its application
in physics.",['Cecilia Flori'],2012-07-06T23:12:52Z,http://arxiv.org/abs/1207.1744v1
Calcul de Wick en dimension infinie,We prove a result on lower bounds in large dimensions.,['Bernard Lascar'],2012-12-21T03:57:39Z,http://arxiv.org/abs/1212.5329v2
"Scaling of Non-Saturating MR and quantum oscillations in pristine and
  ion-implanted HOPG","A wide variety of resistive and field dependent behaviors have been
previously observed in both doped and non-doped Highly Oriented Pyrolytic
Graphite (HOPG). We find HOPG samples to vary significantly in their
temperature dependent resistances, even between portions taken from the same
sample, yet they exhibit consistent non-saturating magnetoresistance (MR). The
scaling behavior of the MR is shown to be characteristic of a model based on
the Hall effect in granular materials. In addition to the large, field-linear
MR, all samples exhibit Shubnikov-de Haas (SdH) oscillations. Additional
samples were doped via ion-implantation by boron and phosphorous, but show no
signs of superconductivity nor any systematic change in their magnetoresistive
behavior. Analysis of the SdH data gives a 2D carrier density in agreement with
previous results, and a large mean-free path relative to crystallite size, even
in samples with thin ion-implanted surface layers.","['Nicholas Cornell', 'M. B. Salamon', 'A. Zakhidov']",2013-02-05T22:30:24Z,http://arxiv.org/abs/1302.1229v1
Anomalous transport in half-metallic ferromagnetic CrO2,"We have investigated transport properties of CrO2 thin films deposited on
TiO2 and sapphire substrates. The films are good metals down to low
temperatures. The residual resistivity is of the order of 6 micro-ohhmcm for
films deposited on TiO2 and two times higher for films on sapphire substrates.
The sign of the magnetoresistance (MR) changes from negative to positive at a
temperature around 100 K. This fact, as well as a rapid change in the ordinary
and anomalous Hall coefficients suggest a change in the electronic state. At
lower temperatures the MR is a linear function of the applied field. This
linear dependence might be explained as intergrain tunneling MR. This
interpretation is also suggested by the angular MR. The planar Hall effect
measurements reveal that the CrO2 thin films are not in a single magnetic
domain state even for films deposited on an isostructural TiO2 substrate.","['M. S. Anwar', 'J. Aarts']",2013-03-15T12:01:24Z,http://arxiv.org/abs/1303.3746v1
"Variational Monte Carlo study of spin polarization stability of
  fractional quantum Hall states against realistic effects in half-filled
  Landau levels","We compare ground state energies by variational Monte Carlo of the spin
unpolarized Halperin 331 and the spin polarized Moore-Read (MR) Pfaffian
fractional quantum Hall states at half-filling of the lowest Landau level (LLL)
and the second Landau level (SLL) as a function of small deviations around the
Coulomb point via the finite thickness effect and direct alterations to the the
first two Haldane pseudopotentials. In the comparison we find that in the LLL,
either the 331 state or the MR Pfaffian may be lower in energy depending on the
deviations. In the SLL, however, the MR Pfaffian is consistently lower in
energy except for large deviations. These results suggest that even under
moderate deviations in the interaction potential (through various physical
processes such as finite thickness, Landau level mixing, etc.), the MR Pfaffian
description is more energetically favorable than the Halperin 331 state in the
half-filled SLL (i.e. $\nu = 5/2$), consistent with recent experimental
investigations.","['J. Biddle', 'Michael R. Peterson', 'S. Das Sarma']",2013-04-03T20:09:25Z,http://arxiv.org/abs/1304.1174v1
A short proof of the thumbtack lemma,"We give a short proof of the main algebraic result of
\cite{zilber2006covers}, also known as the `thumbtack lemma'.",['Adam Harris'],2013-04-17T12:01:04Z,http://arxiv.org/abs/1304.4785v1
"Effect of substrate temperature on the spin transport property in
  C60-based spin valve devices","We report the effect of the substrate temperature on the magnetoresistance
(MR) of the C60-based spin valve (SV) devices with the sandwich configuration
of La0.67Sr0.33MnO3 (LSMO)/C60/cobalt (Co). The C60 interlayer deposited at
different substrate temperatures resulted in four types of devices. We observed
all types of devices showed a monotonic increase in MR ratio with the substrate
temperature. And more interesting, an especially large MR (28.5%) were obtained
in the device fabricated at higher substrate temperature, while for the other
types of devices, the MR magnitudes were just about a few percent. Based on the
I-V measurements, as well as SEM and AFM characteristics, we have obtained that
the higher substrate temperature can cause many pits and hollows in the organic
film, and these pits will increase the tunneling probability of spin-polarized
carriers from one ferromagnetic electrode to the other.",['Feng Li'],2013-06-03T06:25:53Z,http://arxiv.org/abs/1306.0301v1
Propagation at the vertex of a sector,"We discuss holomorphic extension across a boundary point in terms of sector
property. The point is of infinite type and the sector is accordingly ""cusped""
at the vertex.",['Stefano Pinton'],2013-07-10T18:00:13Z,http://arxiv.org/abs/1307.2865v1
