title,summary,authors,published,link,category
"Congruence and Plausibility, not Presence?! Pivotal Conditions for XR
  Experiences and Effects, a Novel Model","Presence often is considered the most important quale describing the
subjective feeling of being in a computer-generated and/or computer-mediated
virtual environment. The identification and separation of orthogonal presence
components, i.e., the place illusion and the plausibility illusion, has been an
accepted theoretical model describing Virtual Reality (VR) experiences for some
time. This perspective article challenges this presence-oriented VR theory.
First, we argue that a place illusion cannot be the major construct to describe
the much wider scope of Virtual, Augmented, and Mixed Reality (VR, AR, MR: or
XR for short). Second, we argue that there is no plausibility illusion but
merely plausibility, and we derive the place illusion caused by congruent and
plausible generation of spatial cues, and similarly for all the current model's
so-defined illusions. Finally, we propose congruence and plausibility to become
the central essential conditions in a novel theoretical model describing XR
experiences and effects.","['Marc Erich Latoschik', 'Carolin Wienrich']",2021-04-10T19:25:17Z,http://arxiv.org/abs/2104.04846v5,"['cs.HC', 'H.5.1']"
Implementing Virtual Reality for Teleoperation of a Humanoid Robot,"Our research explores the potential of a humanoid robot for work in
unpredictable environments, but controlling a humanoid robot remains a very
difficult problem. In our previous work, we designed a prototype virtual
reality (VR) interface to allow an operator to command a humanoid robot.
However, while usable, the initial interface was not sufficient for commanding
the robot to perform the tasks; for example, in some cases, there was a lack of
precision available for robot control. The interface was overly cumbersome in
some areas as well. In this paper, we discuss numerous additions, inspired by
traditional interfaces and virtual reality video games, to our prior
implementation, providing additional ways to visualize and command a humanoid
robot to perform difficult tasks within a virtual world.","['Jordan Allspaw', 'Gregory LeMasurier', 'Holly Yanco']",2021-04-23T21:44:25Z,http://arxiv.org/abs/2104.11826v1,"['cs.RO', 'I.2.9']"
Semi-Autonomous Planning and Visualization in Virtual Reality,"Virtual reality (VR) interfaces for robots provide a three-dimensional (3D)
view of the robot in its environment, which allows people to better plan
complex robot movements in tight or cluttered spaces. In our prior work, we
created a VR interface to allow for the teleoperation of a humanoid robot. As
detailed in this paper, we have now focused on a human-in-the-loop planner
where the operator can send higher level manipulation and navigation goals in
VR through functional waypoints, visualize the results of a robot planner in
the 3D virtual space, and then deny, alter or confirm the plan to send to the
robot. In addition, we have adapted our interface to also work for a mobile
manipulation robot in addition to the humanoid robot. For a video demonstration
please see the accompanying video at https://youtu.be/wEHZug_fxrA.","['Gregory LeMasurier', 'Jordan Allspaw', 'Holly A. Yanco']",2021-04-23T21:48:05Z,http://arxiv.org/abs/2104.11827v1,"['cs.RO', 'I.2.9']"
"Procedural animations in interactive art experiences -- A state of the
  art review","The state of the art review broadly oversees the use of novel research
utilized in the creation of virtual environments applied in interactive art
experiences, with a specific focus on the application of procedural animation
in spatially augmented reality (SAR) exhibitions. These art exhibitions
frequently combine sensory displays that appeal, replace, and augment the
visual, auditory and touch or haptic senses. We analyze and break down
art-technology related innovations in the last three years, and thoroughly
identify the most recent and vibrant applications of interactive art
experiences in the review of numerous installation applications, studies, and
events. Display mediums such as virtual reality, augmented reality, mixed
reality, and robotics are overviewed in the context of art experiences such as
visual art museums, park or historic site tours, live concerts, and theatre. We
explore research and extrapolate how recent innovations can lead to different
applications that will be seen in the future.",['C. Tollola'],2021-05-16T05:14:56Z,http://arxiv.org/abs/2105.09153v1,"['cs.HC', 'cs.MM']"
"CLEDGE: A Hybrid Cloud-Edge Computing Framework over Information Centric
  Networking","In today's era of Internet of Things (IoT), where massive amounts of data are
produced by IoT and other devices, edge computing has emerged as a prominent
paradigm for low-latency data processing. However, applications may have
diverse latency requirements: certain latency-sensitive processing operations
may need to be performed at the edge, while delay-tolerant operations can be
performed on the cloud, without occupying the potentially limited edge
computing resources. To achieve that, we envision an environment where
computing resources are distributed across edge and cloud offerings. In this
paper, we present the design of CLEDGE (CLoud + EDGE), an information-centric
hybrid cloud-edge framework, aiming to maximize the on-time completion of
computational tasks offloaded by applications with diverse latency
requirements. The design of CLEDGE is motivated by the networking challenges
that mixed reality researchers face. Our evaluation demonstrates that CLEDGE
can complete on-time more than 90% of offloaded tasks with modest overheads.","['Md Washik Al Azad', 'Susmit Shannigrahi', 'Nicholas Stergiou', 'Francisco R. Ortega', 'Spyridon Mastorakis']",2021-07-15T20:52:37Z,http://arxiv.org/abs/2107.07604v1,['cs.NI']
"Physics-informed neural networks for one-dimensional sound field
  predictions with parameterized sources and impedance boundaries","Realistic sound is essential in virtual environments, such as computer games
and mixed reality. Efficient and accurate numerical methods for pre-calculating
acoustics have been developed over the last decade; however, pre-calculating
acoustics makes handling dynamic scenes with moving sources challenging,
requiring intractable memory storage. A physics-informed neural network (PINN)
method in 1D is presented, which learns a compact and efficient surrogate model
with parameterized moving Gaussian sources and impedance boundaries, and
satisfies a system of coupled equations. The model shows relative mean errors
below 2%/0.2 dB and proposes a first step in developing PINNs for realistic 3D
scenes.","['Nikolas Borrel-Jensen', 'Allan P. Engsig-Karup', 'Cheol-Ho Jeong']",2021-09-23T11:59:26Z,http://arxiv.org/abs/2109.11313v5,"['cs.SD', 'eess.AS', 'physics.comp-ph']"
"CAESynth: Real-Time Timbre Interpolation and Pitch Control with
  Conditional Autoencoders","In this paper, we present a novel audio synthesizer, CAESynth, based on a
conditional autoencoder. CAESynth synthesizes timbre in real-time by
interpolating the reference sounds in their shared latent feature space, while
controlling a pitch independently. We show that training a conditional
autoencoder based on accuracy in timbre classification together with
adversarial regularization of pitch content allows timbre distribution in
latent space to be more effective and stable for timbre interpolation and pitch
conditioning. The proposed method is applicable not only to creation of musical
cues but also to exploration of audio affordance in mixed reality based on
novel timbre mixtures with environmental sounds. We demonstrate by experiments
that CAESynth achieves smooth and high-fidelity audio synthesis in real-time
through timbre interpolation and independent yet accurate pitch control for
musical cues as well as for audio affordance with environmental sound. A Python
implementation along with some generated samples are shared online.","['Aaron Valero Puche', 'Sukhan Lee']",2021-11-09T14:36:31Z,http://arxiv.org/abs/2111.05174v1,"['cs.SD', 'cs.LG', 'eess.AS']"
Ditto: Building Digital Twins of Articulated Objects from Interaction,"Digitizing physical objects into the virtual world has the potential to
unlock new research and applications in embodied AI and mixed reality. This
work focuses on recreating interactive digital twins of real-world articulated
objects, which can be directly imported into virtual environments. We introduce
Ditto to learn articulation model estimation and 3D geometry reconstruction of
an articulated object through interactive perception. Given a pair of visual
observations of an articulated object before and after interaction, Ditto
reconstructs part-level geometry and estimates the articulation model of the
object. We employ implicit neural representations for joint geometry and
articulation modeling. Our experiments show that Ditto effectively builds
digital twins of articulated objects in a category-agnostic way. We also apply
Ditto to real-world objects and deploy the recreated digital twins in physical
simulation. Code and additional results are available at
https://ut-austin-rpl.github.io/Ditto","['Zhenyu Jiang', 'Cheng-Chun Hsu', 'Yuke Zhu']",2022-02-16T18:12:14Z,http://arxiv.org/abs/2202.08227v3,"['cs.CV', 'cs.AI', 'cs.RO']"
"Dynamic Object Comprehension: A Framework For Evaluating Artificial
  Visual Perception","Augmented and Mixed Reality are emerging as likely successors to the mobile
internet. However, many technical challenges remain. One of the key
requirements of these systems is the ability to create a continuity between
physical and virtual worlds, with the user's visual perception as the primary
interface medium. Building this continuity requires the system to develop a
visual understanding of the physical world. While there has been significant
recent progress in computer vision and AI techniques such as image
classification and object detection, success in these areas has not yet led to
the visual perception required for these critical MR and AR applications. A
significant issue is that current evaluation criteria are insufficient for
these applications. To motivate and evaluate progress in this emerging area,
there is a need for new metrics. In this paper we outline limitations of
current evaluation criteria and propose new criteria.","['Scott Y. L. Chin', 'Bradley R. Quinton']",2022-02-17T07:49:49Z,http://arxiv.org/abs/2202.08490v1,"['cs.CV', 'cs.AI', 'cs.LG']"
"Virtual Reality Digital Twin and Environment for Troubleshooting
  Lunar-based Infrastructure Assembly Failures","Humans and robots will need to collaborate in order to create a sustainable
human lunar presence by the end of the 2020s. This includes cases in which a
human will be required to teleoperate an autonomous rover that has encountered
an instrument assembly failure. To aid teleoperators in the troubleshooting
process, we propose a virtual reality digital twin placed in a simulated
environment. Here, the operator can virtually interact with a digital version
of the rover and mechanical arm that uses the same controls and kinematic
model. The user can also adopt the egocentric (a first person view through
using stereoscopic passthrough) and exocentric (a third person view where the
operator can virtually walk around the environment and rover as if they were on
site) view. We also discuss our metrics for evaluating the differences between
our digital and physical robot, as well as the experimental concept based on
real and applicable missions, and future work that would compare our platform
to traditional troubleshooting methods.","['Phaedra S. Curlin', 'Madaline A. Muniz', 'Mason M. Bell', 'Alexis A. Muniz', 'Jack O. Burns']",2022-03-05T19:36:16Z,http://arxiv.org/abs/2203.02810v1,['cs.RO']
"Augmented Reality and Robotics: A Survey and Taxonomy for AR-enhanced
  Human-Robot Interaction and Robotic Interfaces","This paper contributes to a taxonomy of augmented reality and robotics based
on a survey of 460 research papers. Augmented and mixed reality (AR/MR) have
emerged as a new way to enhance human-robot interaction (HRI) and robotic
interfaces (e.g., actuated and shape-changing interfaces). Recently, an
increasing number of studies in HCI, HRI, and robotics have demonstrated how AR
enables better interactions between people and robots. However, often research
remains focused on individual explorations and key design strategies, and
research questions are rarely analyzed systematically. In this paper, we
synthesize and categorize this research field in the following dimensions: 1)
approaches to augmenting reality; 2) characteristics of robots; 3) purposes and
benefits; 4) classification of presented information; 5) design components and
strategies for visual augmentation; 6) interaction techniques and modalities;
7) application domains; and 8) evaluation strategies. We formulate key
challenges and opportunities to guide and inform future research in AR and
robotics.","['Ryo Suzuki', 'Adnan Karim', 'Tian Xia', 'Hooman Hedayati', 'Nicolai Marquardt']",2022-03-07T10:22:59Z,http://arxiv.org/abs/2203.03254v1,"['cs.RO', 'cs.CV', 'cs.HC']"
FLAG: Flow-based 3D Avatar Generation from Sparse Observations,"To represent people in mixed reality applications for collaboration and
communication, we need to generate realistic and faithful avatar poses.
However, the signal streams that can be applied for this task from head-mounted
devices (HMDs) are typically limited to head pose and hand pose estimates.
While these signals are valuable, they are an incomplete representation of the
human body, making it challenging to generate a faithful full-body avatar. We
address this challenge by developing a flow-based generative model of the 3D
human body from sparse observations, wherein we learn not only a conditional
distribution of 3D human pose, but also a probabilistic mapping from
observations to the latent space from which we can generate a plausible pose
along with uncertainty estimates for the joints. We show that our approach is
not only a strong predictive model, but can also act as an efficient pose prior
in different optimization settings where a good initial latent code plays a
major role.","['Sadegh Aliakbarian', 'Pashmina Cameron', 'Federica Bogo', 'Andrew Fitzgibbon', 'Thomas J. Cashman']",2022-03-11T08:07:09Z,http://arxiv.org/abs/2203.05789v1,"['cs.CV', 'cs.LG']"
"Re-shaping Post-COVID-19 Teaching and Learning: A Blueprint of
  Virtual-Physical Blended Classrooms in the Metaverse Era","During the COVID-19 pandemic, most countries have experienced some form of
remote education through video conferencing software platforms. However, these
software platforms fail to reduce immersion and replicate the classroom
experience. The currently emerging Metaverse addresses many of such limitations
by offering blended physical-digital environments. This paper aims to assess
how the Metaverse can support and improve e-learning. We first survey the
latest applications of blended environments in education and highlight the
primary challenges and opportunities. Accordingly, we derive our proposal for a
virtual-physical blended classroom configuration that brings students and
teachers into a shared educational Metaverse. We focus on the system
architecture of the Metaverse classroom to achieve real-time synchronization of
a large number of participants and activities across physical (mixed reality
classrooms) and virtual (remote VR platform) learning spaces. Our proposal
attempts to transform the traditional physical classroom into virtual-physical
cyberspace as a new social network of learners and educators connected at an
unprecedented scale.","['Yuyang Wang', 'Lik-Hang Lee', 'Tristan Braud', 'Pan Hui']",2022-03-17T10:35:45Z,http://arxiv.org/abs/2203.09228v3,"['cs.HC', 'cs.MM', 'K.3; I.3']"
BNV-Fusion: Dense 3D Reconstruction using Bi-level Neural Volume Fusion,"Dense 3D reconstruction from a stream of depth images is the key to many
mixed reality and robotic applications. Although methods based on Truncated
Signed Distance Function (TSDF) Fusion have advanced the field over the years,
the TSDF volume representation is confronted with striking a balance between
the robustness to noisy measurements and maintaining the level of detail. We
present Bi-level Neural Volume Fusion (BNV-Fusion), which leverages recent
advances in neural implicit representations and neural rendering for dense 3D
reconstruction. In order to incrementally integrate new depth maps into a
global neural implicit representation, we propose a novel bi-level fusion
strategy that considers both efficiency and reconstruction quality by design.
We evaluate the proposed method on multiple datasets quantitatively and
qualitatively, demonstrating a significant improvement over existing methods.","['Kejie Li', 'Yansong Tang', 'Victor Adrian Prisacariu', 'Philip H. S. Torr']",2022-04-03T19:33:09Z,http://arxiv.org/abs/2204.01139v1,['cs.CV']
Context-Aware Sequence Alignment using 4D Skeletal Augmentation,"Temporal alignment of fine-grained human actions in videos is important for
numerous applications in computer vision, robotics, and mixed reality.
State-of-the-art methods directly learn image-based embedding space by
leveraging powerful deep convolutional neural networks. While being
straightforward, their results are far from satisfactory, the aligned videos
exhibit severe temporal discontinuity without additional post-processing steps.
The recent advancements in human body and hand pose estimation in the wild
promise new ways of addressing the task of human action alignment in videos. In
this work, based on off-the-shelf human pose estimators, we propose a novel
context-aware self-supervised learning architecture to align sequences of
actions. We name it CASA. Specifically, CASA employs self-attention and
cross-attention mechanisms to incorporate the spatial and temporal context of
human actions, which can solve the temporal discontinuity problem. Moreover, we
introduce a self-supervised learning scheme that is empowered by novel 4D
augmentation techniques for 3D skeleton representations. We systematically
evaluate the key components of our method. Our experiments on three public
datasets demonstrate CASA significantly improves phase progress and Kendall's
Tau scores over the previous state-of-the-art methods.","['Taein Kwon', 'Bugra Tekin', 'Siyu Tang', 'Marc Pollefeys']",2022-04-26T10:59:29Z,http://arxiv.org/abs/2204.12223v1,['cs.CV']
"The Gesture Authoring Space: Authoring Customised Hand Gestures for
  Grasping Virtual Objects in Immersive Virtual Environments","Natural user interfaces are on the rise. Manufacturers for Augmented,
Virtual, and Mixed Reality head mounted displays are increasingly integrating
new sensors into their consumer grade products, allowing gesture recognition
without additional hardware. This offers new possibilities for bare handed
interaction within virtual environments. This work proposes a hand gesture
authoring tool for object specific grab gestures allowing virtual objects to be
grabbed as in the real world. The presented solution uses template matching for
gesture recognition and requires no technical knowledge to design and create
custom tailored hand gestures. In a user study, the proposed approach is
compared with the pinch gesture and the controller for grasping virtual
objects. The different grasping techniques are compared in terms of accuracy,
task completion time, usability, and naturalness. The study showed that
gestures created with the proposed approach are perceived by users as a more
natural input modality than the others.","['Alexander Schäfer', 'Gerd Reis', 'Didier Stricker']",2022-07-03T18:33:33Z,http://arxiv.org/abs/2207.01092v1,"['cs.HC', 'cs.CV']"
SHREC 2022 Track on Online Detection of Heterogeneous Gestures,"This paper presents the outcomes of a contest organized to evaluate methods
for the online recognition of heterogeneous gestures from sequences of 3D hand
poses. The task is the detection of gestures belonging to a dictionary of 16
classes characterized by different pose and motion features. The dataset
features continuous sequences of hand tracking data where the gestures are
interleaved with non-significant motions. The data have been captured using the
Hololens 2 finger tracking system in a realistic use-case of mixed reality
interaction. The evaluation is based not only on the detection performances but
also on the latency and the false positives, making it possible to understand
the feasibility of practical interaction tools based on the algorithms
proposed. The outcomes of the contest's evaluation demonstrate the necessity of
further research to reduce recognition errors, while the computational cost of
the algorithms proposed is sufficiently low.","['Ariel Caputo', 'Marco Emporio', 'Andrea Giachetti', 'Marco Cristani', 'Guido Borghi', ""Andrea D'Eusanio"", 'Minh-Quan Le', 'Hai-Dang Nguyen', 'Minh-Triet Tran', 'F. Ambellan', 'M. Hanik', 'E. Nava-Yazdani', 'C. von Tycowicz']",2022-07-14T07:24:02Z,http://arxiv.org/abs/2207.06706v2,"['cs.CV', '68T10', 'I.5.2']"
"Virtual Reality Therapy for the Psychological Well-being of Palliative
  Care Patients in Hong Kong","In this paper we introduce novel Virtual Reality (VR) and Augmented Reality
(AR) treatments to improve the psychological well being of patients in
palliative care, based on interviews with a clinical psychologist who has
successfully implemented VR assisted interventions on palliative care patients
in the Hong Kong hospital system. Our VR and AR assisted interventions are
adaptations of traditional palliative care therapies which simultaneously
facilitate patients communication with family and friends while isolated in
hospital due to physical weakness and COVID-19 related restrictions. The first
system we propose is a networked, metaverse platform for palliative care
patients to create customized virtual environments with therapists, family and
friends which function as immersive and collaborative versions of 'life review'
and 'reminiscence therapy'. The second proposed system will investigate the use
of Mixed Reality telepresence and haptic touch in an AR environment, which will
allow palliative care patients to physically feel friends and family in a
virtual space, adding to the sense of presence and immersion in that
environment.","['Daniel Eckhoff', 'Royce Ng', 'Alvaro Cassinelli']",2022-07-24T14:31:52Z,http://arxiv.org/abs/2207.11754v1,['cs.HC']
"IPDAE: Improved Patch-Based Deep Autoencoder for Lossy Point Cloud
  Geometry Compression","Point cloud is a crucial representation of 3D contents, which has been widely
used in many areas such as virtual reality, mixed reality, autonomous driving,
etc. With the boost of the number of points in the data, how to efficiently
compress point cloud becomes a challenging problem. In this paper, we propose a
set of significant improvements to patch-based point cloud compression, i.e., a
learnable context model for entropy coding, octree coding for sampling centroid
points, and an integrated compression and training process. In addition, we
propose an adversarial network to improve the uniformity of points during
reconstruction. Our experiments show that the improved patch-based autoencoder
outperforms the state-of-the-art in terms of rate-distortion performance, on
both sparse and large-scale point clouds. More importantly, our method can
maintain a short compression time while ensuring the reconstruction quality.","['Kang You', 'Pan Gao', 'Qing Li']",2022-08-04T08:12:35Z,http://arxiv.org/abs/2208.02519v1,"['cs.CV', 'cs.IT', 'cs.MM', 'eess.IV', 'math.IT']"
"When Internet of Things meets Metaverse: Convergence of Physical and
  Cyber Worlds","In recent years, the Internet of Things (IoT) is studied in the context of
the Metaverse to provide users immersive cyber-virtual experiences in mixed
reality environments. This survey introduces six typical IoT applications in
the Metaverse, including collaborative healthcare, education, smart city,
entertainment, real estate, and socialization. In the IoT-inspired Metaverse,
we also comprehensively survey four pillar technologies that enable augmented
reality (AR) and virtual reality (VR), namely, responsible artificial
intelligence (AI), high-speed data communications, cost-effective mobile edge
computing (MEC), and digital twins. According to the physical-world demands, we
outline the current industrial efforts and seven key requirements for building
the IoT-inspired Metaverse: immersion, variety, economy, civility,
interactivity, authenticity, and independence. In addition, this survey
describes the open issues in the IoT-inspired Metaverse, which need to be
addressed to eventually achieve the convergence of physical and cyber worlds.","['Kai Li', 'Yingping Cui', 'Weicai Li', 'Tiejun Lv', 'Xin Yuan', 'Shenghong Li', 'Wei Ni', 'Meryem Simsek', 'Falko Dressler']",2022-08-29T11:17:54Z,http://arxiv.org/abs/2208.13501v1,['cs.NI']
Mixed-Reality Robot Behavior Replay: A System Implementation,"As robots become increasingly complex, they must explain their behaviors to
gain trust and acceptance. However, it may be difficult through verbal
explanation alone to fully convey information about past behavior, especially
regarding objects no longer present due to robots' or humans' actions. Humans
often try to physically mimic past movements to accompany verbal explanations.
Inspired by this human-human interaction, we describe the technical
implementation of a system for past behavior replay for robots in this tool
paper. Specifically, we used Behavior Trees to encode and separate robot
behaviors, and schemaless MongoDB to structurally store and query the
underlying sensor data and joint control messages for future replay. Our
approach generalizes to different types of replays, including both manipulation
and navigation replay, and visual (i.e., augmented reality (AR)) and auditory
replay. Additionally, we briefly summarize a user study to further provide
empirical evidence of its effectiveness and efficiency. Sample code and
instructions are available on GitHub at
https://github.com/umhan35/robot-behavior-replay.","['Zhao Han', 'Tom Williams', 'Holly A. Yanco']",2022-09-30T20:19:07Z,http://arxiv.org/abs/2210.00075v1,"['cs.RO', 'cs.HC']"
"Light-weighted CNN-Attention based architecture for Hand Gesture
  Recognition via ElectroMyography","Advancements in Biological Signal Processing (BSP) and Machine-Learning (ML)
models have paved the path for development of novel immersive Human-Machine
Interfaces (HMI). In this context, there has been a surge of significant
interest in Hand Gesture Recognition (HGR) utilizing Surface-Electromyogram
(sEMG) signals. This is due to its unique potential for decoding wearable data
to interpret human intent for immersion in Mixed Reality (MR) environments. To
achieve the highest possible accuracy, complicated and heavy-weighted Deep
Neural Networks (DNNs) are typically developed, which restricts their practical
application in low-power and resource-constrained wearable systems. In this
work, we propose a light-weighted hybrid architecture (HDCAM) based on
Convolutional Neural Network (CNN) and attention mechanism to effectively
extract local and global representations of the input. The proposed HDCAM model
with 58,441 parameters reached a new state-of-the-art (SOTA) performance with
82.91% and 81.28% accuracy on window sizes of 300 ms and 200 ms for classifying
17 hand gestures. The number of parameters to train the proposed HDCAM
architecture is 18.87 times less than its previous SOTA counterpart.","['Soheil Zabihi', 'Elahe Rahimian', 'Amir Asif', 'Arash Mohammadi']",2022-10-27T02:12:07Z,http://arxiv.org/abs/2210.15119v1,"['cs.LG', 'eess.SP']"
"A new benchmark for group distribution shifts in hand grasp regression
  for object manipulation. Can meta-learning raise the bar?","Understanding hand-object pose with computer vision opens the door to new
applications in mixed reality, assisted living or human-robot interaction. Most
methods are trained and evaluated on balanced datasets. This is of limited use
in real-world applications; how do these methods perform in the wild on unknown
objects? We propose a novel benchmark for object group distribution shifts in
hand and object pose regression. We then test the hypothesis that meta-learning
a baseline pose regression neural network can adapt to these shifts and
generalize better to unknown objects. Our results show measurable improvements
over the baseline, depending on the amount of prior knowledge. For the task of
joint hand-object pose regression, we observe optimization interference for the
meta-learner. To address this issue and improve the method further, we provide
a comprehensive analysis which should serve as a basis for future work on this
benchmark.","['Théo Morales', 'Gerard Lacey']",2022-10-31T19:32:14Z,http://arxiv.org/abs/2211.00110v1,"['cs.CV', 'cs.LG']"
A Quantum-Powered Photorealistic Rendering,"Achieving photorealistic rendering of real-world scenes poses a significant
challenge with diverse applications, including mixed reality and virtual
reality. Neural networks, extensively explored in solving differential
equations, have previously been introduced as implicit representations for
photorealistic rendering. However, achieving realism through traditional
computing methods is arduous due to the time-consuming optical ray tracing, as
it necessitates extensive numerical integration of color, transparency, and
opacity values for each sampling point during the rendering process. In this
paper, we introduce Quantum Radiance Fields (QRF), which incorporate quantum
circuits, quantum activation functions, and quantum volume rendering to
represent scenes implicitly. Our results demonstrate that QRF effectively
confronts the computational challenges associated with extensive numerical
integration by harnessing the parallelism capabilities of quantum computing.
Furthermore, current neural networks struggle with capturing fine signal
details and accurately modeling high-frequency information and higher-order
derivatives. Quantum computing's higher order of nonlinearity provides a
distinct advantage in this context. Consequently, QRF leverages two key
strengths of quantum computing: highly non-linear processing and extensive
parallelism, making it a potent tool for achieving photorealistic rendering of
real-world scenes.","['YuanFu Yang', 'Min Sun']",2022-11-07T10:23:32Z,http://arxiv.org/abs/2211.03418v5,['cs.CV']
The Value Chain of Education Metaverse,"Since the end of 2021, the Metaverse has been booming. Many unknown
possibilities are gradually being realized, but many people only determined
that they use Virtual Reality (VR), Augmented Reality (AR), and Mixed Reality
(MR) in the Metaverse. It is even considered that as long as the above
realities (VR, AR, MR) are used, it is equal to the Metaverse. However, this is
not true, for Reality-based display tools are only one of the presentation
methods of the Metaverse. If we cannot return to the three main characteristics
of the Metaverse: ""digital avatars,"" a decentralized ""consensus value system,""
and ""Immersive experience,"" the practice and imagination of the Metaverse will
become very narrow. Since 2022, the concept of Metaverse has also been widely
used in classroom teaching to integrate into teaching activities. Therefore, to
prevent teachers and students from understanding the Metaverse not only in the
""Using VR, AR, MR is equivalent to Metaverse"" but also pay more attention to
the other two characteristics of the Metaverse: ""digital avatars"" and a
decentralized ""consensus value system.""",['Yun-Cheng Tsai'],2022-11-07T15:28:06Z,http://arxiv.org/abs/2211.05833v2,"['cs.CY', 'cs.SI']"
"The Ball is in Our Court: Conducting Visualization Research with Sports
  Experts","Most sports visualizations rely on a combination of spatial, highly temporal,
and user-centric data, making sports a challenging target for visualization.
Emerging technologies, such as augmented and mixed reality (AR/XR), have
brought exciting opportunities along with new challenges for sports
visualization. We share our experience working with sports domain experts and
present lessons learned from conducting visualization research in SportsXR. In
our previous work, we have targeted different types of users in sports,
including athletes, game analysts, and fans. Each user group has unique design
constraints and requirements, such as obtaining real-time visual feedback in
training, automating the low-level video analysis workflow, or personalizing
embedded visualizations for live game data analysis. In this paper, we
synthesize our best practices and pitfalls we identified while working on
SportsXR. We highlight lessons learned in working with sports domain experts in
designing and evaluating sports visualizations and in working with emerging
AR/XR technologies. We envision that sports visualization research will benefit
the larger visualization community through its unique challenges and
opportunities for immersive and situated analytics.","['Tica Lin', 'Zhutian Chen', 'Johanna Beyer', 'Yincai Wu', 'Hanspeter Pfister', 'Yalong Yang']",2022-11-15T01:17:27Z,http://arxiv.org/abs/2211.07832v1,['cs.HC']
Multi-view Inverse Rendering for Large-scale Real-world Indoor Scenes,"We present a efficient multi-view inverse rendering method for large-scale
real-world indoor scenes that reconstructs global illumination and
physically-reasonable SVBRDFs. Unlike previous representations, where the
global illumination of large scenes is simplified as multiple environment maps,
we propose a compact representation called Texture-based Lighting (TBL). It
consists of 3D mesh and HDR textures, and efficiently models direct and
infinite-bounce indirect lighting of the entire large scene. Based on TBL, we
further propose a hybrid lighting representation with precomputed irradiance,
which significantly improves the efficiency and alleviates the rendering noise
in the material optimization. To physically disentangle the ambiguity between
materials, we propose a three-stage material optimization strategy based on the
priors of semantic segmentation and room segmentation. Extensive experiments
show that the proposed method outperforms the state-of-the-art quantitatively
and qualitatively, and enables physically-reasonable mixed-reality applications
such as material editing, editable novel view synthesis and relighting. The
project page is at https://lzleejean.github.io/TexIR.","['Zhen Li', 'Lingli Wang', 'Mofang Cheng', 'Cihui Pan', 'Jiaqi Yang']",2022-11-18T12:53:10Z,http://arxiv.org/abs/2211.10206v4,['cs.CV']
"Towards Live 3D Reconstruction from Wearable Video: An Evaluation of
  V-SLAM, NeRF, and Videogrammetry Techniques","Mixed reality (MR) is a key technology which promises to change the future of
warfare. An MR hybrid of physical outdoor environments and virtual military
training will enable engagements with long distance enemies, both real and
simulated. To enable this technology, a large-scale 3D model of a physical
environment must be maintained based on live sensor observations. 3D
reconstruction algorithms should utilize the low cost and pervasiveness of
video camera sensors, from both overhead and soldier-level perspectives.
Mapping speed and 3D quality can be balanced to enable live MR training in
dynamic environments. Given these requirements, we survey several 3D
reconstruction algorithms for large-scale mapping for military applications
given only live video. We measure 3D reconstruction performance from common
structure from motion, visual-SLAM, and photogrammetry techniques. This
includes the open source algorithms COLMAP, ORB-SLAM3, and NeRF using
Instant-NGP. We utilize the autonomous driving academic benchmark KITTI, which
includes both dashboard camera video and lidar produced 3D ground truth. With
the KITTI data, our primary contribution is a quantitative evaluation of 3D
reconstruction computational speed when considering live video.","['David Ramirez', 'Suren Jayasuriya', 'Andreas Spanias']",2022-11-21T19:57:51Z,http://arxiv.org/abs/2211.11836v1,"['eess.IV', 'cs.CV']"
"Mixed Cloud Control Testbed: Validating Vehicle-Road-Cloud Integration
  via Mixed Digital Twin","Reliable and efficient validation technologies are critical for the recent
development of multi-vehicle cooperation and vehicle-road-cloud integration. In
this paper, we introduce our miniature experimental platform, Mixed Cloud
Control Testbed (MCCT), developed based on a new notion of Mixed Digital Twin
(mixedDT). Combining Mixed Reality with Digital Twin, mixedDT integrates the
virtual and physical spaces into a mixed one, where physical entities coexist
and interact with virtual entities via their digital counterparts. Under the
framework of mixedDT, MCCT contains three major experimental platforms in the
physical, virtual and mixed spaces respectively, and provides a unified access
for various human-machine interfaces and external devices such as driving
simulators. A cloud unit, where the mixed experimental platform is deployed, is
responsible for fusing multi-platform information and assigning control
instructions, contributing to synchronous operation and real-time
cross-platform interaction. Particularly, MCCT allows for multi-vehicle
coordination composed of different multi-source vehicles (\eg, physical
vehicles, virtual vehicles and human-driven vehicles). Validations on vehicle
platooning demonstrate the flexibility and scalability of MCCT.","['Jianghong Dong', 'Qing Xu', 'Jiawei Wang', 'Chunying Yang', 'Mengchi Cai', 'Chaoyi Chen', 'Jianqiang Wang', 'Keqiang Li']",2022-12-05T03:39:31Z,http://arxiv.org/abs/2212.02007v1,"['cs.RO', 'cs.SY', 'eess.SY']"
