title,summary,authors,published,link
Estimation of erythrocyte surface area in mammals,"Measures of erythrocytes volume and surface are helpful in several
physiological studies, both for zoologists and veterinarians. Whilst diameter
and volume are assessed with ease from observations of blood smears and
complete blood count, respectively, thickness and surface area, instead, are
much more difficult to be obtained. The accurate description of the erythrocyte
geometry is given by the equation of the oval of Cassini, but the formulas
deriving from it are very complex, comprising elliptic integrals. In this
article three solids are proposed as models approximating the erythrocyte:
sphere, cylinder and a spheroid with concave caps. Volumes and Surface Areas
obtained with these models are compared to those effectively measured.",['Ion Udroiu'],2014-03-29T18:40:43Z,http://arxiv.org/abs/1403.7660v1
"Topological Concepts for the Weyl Hamiltonians with the Berry Gauge
  Field","The winding numbers for the even d+1 spacetime dimensional Weyl Hamiltonians
are calculated in terms of the related Green's functions. It is shown that
these winding numbers result in the divergence of the Dirac monopole fields,
hence they are equal to the unit topological charge. It is demonstrated that
the winding numbers are also equal to the Chern numbers which are expressed as
the integral of the Berry field strength. Explicit calculations are presented
for the 3+1 and 5+1 dimensional cases. Relevance of these topological
invariants for the physical systems like the semiclassical chiral kinetic
theory are discussed.",['Mahmut Elbistan'],2014-06-20T07:07:48Z,http://arxiv.org/abs/1406.5290v1
Solvable and/or integrable many-body models on a circle,"Various many-body models are treated, which describe $N$ points confined to
move on a plane circle. Their Newtonian equations of motion (""accelerations
equal forces"") are integrable, i. e. they allow the explicit exhibition of $N$
constants of motion in terms of the dependent variables and their
time-derivatives. Some of these models are moreover solvable by purely
algebraic operations, by (explicitly performable) quadratures and, finally, by
functional inversions. The techniques to manufacture these models are not new;
some of these models are themselves new; others are reinterpretations of known
models.","['Oksana Bihun', 'Francesco Calogero']",2014-07-08T13:42:57Z,http://arxiv.org/abs/1407.2080v1
Heavy WIMP through Higgs portal at the LHC,"LHC constraints on Higgs-portal WIMPs are studied. Scalar, vector and
anti-symmetric tensor fields are considered. They are assumed to be heavier
than a half of the Higgs boson mass. We investigate 8 TeV LHC results on
signatures of the vector boson fusion, mono-jet and associated production of
the $Z$ boson, which proceed via virtual exchange of the Higgs boson. We show
that Higgs-portal interactions of the vector and tensor WIMPs are constrained
to be less than 0.43 and 0.16, respectively, while those for the scalar are
very weak. Prospects of the 14 TeV LHC are also discussed.","['Motoi Endo', 'Yoshitaro Takaesu']",2014-07-25T13:16:13Z,http://arxiv.org/abs/1407.6882v1
*-Frames for operators on Hilbert modules,"K-frames were introduced by L. Gavruta to study atomic systems on Hilbert
spaces. Recently some generalizations of this concept are introduced and some
of its difference with ordinary frames are studied. In this paper *-K-frames
are introduced and some properties of this generalization of K-frames are
studied. After proving some characterizations of *-K-frames, direct sum and
tensor product of *-K-frames are considered and finally some perturbation
results are established.","['Mohammad Janfada', 'Bahram Dastourian']",2014-08-27T17:19:04Z,http://arxiv.org/abs/1408.6468v1
Cartan-Eilenberg complexes and Auslander categories,"Let $R$ be a commutative noetherian ring with a semi-dualizing module $C$.
The Auslander categories with respect to $C$ are related through Foxby
equivalence: $\xymatrix@C=50pt{\mathcal {A}_C(R)
\ar@<0.4ex>[r]^{C\otimes^{\mathbf{L}}_{R} -} & \mathcal {B}_C(R)
  \ar@<0.4ex>[l]^{\mathbf{R}\mathrm{Hom}_{R}(C, -)}}$. We firstly intend to
extend the Foxby equivalence to Cartan-Eilenberg complexes. To this end, C-E
Auslander categories, C-E $\mathcal{W}$ complexes and C-E
$\mathcal{W}$-Gorenstein complexes are introduced, where $\mathcal{W}$ denotes
a self-orthogonal class of $R$-modules. Moreover, criteria for finiteness of
C-E Gorenstein dimensions of complexes in terms of resolution-free
characterizations are considered.","['Wei Ren', 'Zhongkui Liu']",2014-08-28T14:04:39Z,http://arxiv.org/abs/1408.6728v2
"Ro-vibrational spectroscopy of molecules represented by a Tietz-Hua
  oscillator potential","Accurate low and high-lying bound states of Tietz-Hua oscillator potential
are presented. The radial Schr\""odinger equation is solved efficiently by means
of the generalized pseudospectral method that enables optimal spatial
discretization. Both $\ell=0$ and rotational states are considered.
Ro-vibrational levels of six diatomic molecules \emph{viz.}, H$_2$, HF, N$_2$,
NO, O$_2$, O$_2^+$ are obtained with good accuracy. Most of the states are
reported here for the first time. A detailed analysis of variation of
eigenvalues with $n, \ell$ quantum numbers is made. Results are compared with
literature data, wherever possible. These are also briefly contrasted with the
Morse potential results.",['Amlan K. Roy'],2014-09-08T16:00:53Z,http://arxiv.org/abs/1409.2771v1
"A refined notion of arithmetically equivalent number fields, and curves
  with isomorphic Jacobians","We construct examples of number fields which are not isomorphic but for which
their idele class groups are isomorphic. We also construct examples of
projective algebraic curves which are not isomorphic but for which their
Jacobian varieties are isomorphic. Both are constructed using an example in
group theory provided by Leonard Scott of a finite group $G$ and subgroups
$H_1$ and $H_2$ which are not conjugate in $G$ but for which the $G$-module
${\mathbb Z}[G/H_1]$ is isomorphic to ${\mathbb Z}[G/H_2]$.",['Dipendra Prasad'],2014-09-10T18:19:27Z,http://arxiv.org/abs/1409.3173v1
"A GEANT4 based Simulation for Pixelated X-ray Hybrid Detectors: Extended
  Report","Monte Carlo simulations are powerful tools for understanding the effects of
radiation interactions within detector devices allowing not only to evaluate
typical estimates for experimental measurements and to serve as means for
designing experiments but to provide additional information that are usually
not easily accessible experimentally. A simple numerical approach to describe
the functioning of pixelated detectors is presented in this paper. Estimates
from a variety of simulated setups are obtained and the observed features
compared with experimental results to verify to which extent they are correctly
described by this method. Fundamental curves such as interaction probability
and reconstructed energy deposited are calculated as function of beam energy.
Pixel response, charge sharing effects and resolution estimates are also
obtained.","['F. Marinho', 'K. Akiba']",2014-09-22T22:26:47Z,http://arxiv.org/abs/1409.6363v1
"On the cohomology equivalences between bundle-type quasitoric manifolds
  over a cube","The aim of this article is to establish the notion of bundle-type quasitoric
manifolds and provide two classification results on them: (1)
($\mathbb{C}P^2\sharp\mathbb{C}P^2$)-bundle type quasitoric manifolds are
weakly equivariantly homeomorphic if their cohomology rings are isomorphic, and
(2) quasitoric manifolds over $I^3$ are homeomorphic if their cohomology rings
are isomorphic. In the latter case, there are only four quasitoric manifolds up
to weakly equivariant homeomorphism which are not bundle-type.",['Sho Hasui'],2014-09-29T02:05:24Z,http://arxiv.org/abs/1409.7980v2
"The best constant of discrete Sobolev inequality on the C60 fullerene
  buckyball","The best constants of two kinds of discrete Sobolev inequalities on the C60
fullerene buckyball are obtained. All the eigenvalues of discrete Laplacian $A$
corresponding to the buckyball are found. They are roots of algebraic equation
at most degree $4$ with integer coefficients. Green matrix $G(a)=(A+a I)^{-1}\
(0<a<\infty)$ and the pseudo Green matrix $G_*=A^{\dagger}$ are obtained by
using computer software Mathematica. Diagonal values of $G_*$ and $G(a)$ are
identical and they are equal to the best constants of discrete Sobolev
inequalities.","['Yoshinori Kametaka', 'Atsushi Nagai', 'Hiroyuki Yamagishi', 'Kazuo Takemura', 'Kohtaro Watanabe']",2014-12-03T08:50:21Z,http://arxiv.org/abs/1412.1236v1
Non-Sticking of Helium Buffer Gas to Hydrocarbons,"Lifetimes of complexes formed during helium-hydrocarbon collisions at low
temperature are estimated for symmetric top hydrocarbons. The lifetimes are
obtained using a density-of-states approach. In general the lifetimes are less
than 10-100 ns, and are found to decrease with increasing hydrocarbon size.
This suggests that clustering will not limit precision spectroscopy in helium
buffer gas experiments. Lifetimes are computed for noble-gas benzene collisions
and are found to be in reasonable agreement with lifetimes obtained from
classical trajectories as reported by Cui {\it et al}.","['James F. E. Croft', 'John L. Bohn']",2014-12-04T17:14:35Z,http://arxiv.org/abs/1412.1737v1
Almost-Riemannian Geometry on Lie Groups,"A simple Almost-Riemmanian Structure on a Lie group G is defined by a linear
vector field and dim(G)-1 left-invariant ones. We state results about the
singular locus, the abnormal extremals and the desingularization of such ARS's,
and these results are illustrated by examples on the 2D affine and the
Heisenberg groups.These ARS's are extended in two ways to homogeneous spaces,
and a necessary and sufficient condition for an ARS on a manifold to be
equivalent to a general ARS on a homogeneous space is stated.","['Victor Ayala', 'Philippe Jouan']",2015-03-10T19:27:40Z,http://arxiv.org/abs/1503.03040v2
Spread-Spectrum Based on Finite Field Fourier Transforms,"Spread-spectrum systems are presented, which are based on Finite Field
Fourier Transforms. Orthogonal spreading sequences defined over a finite field
are derived. New digital multiplex schemes based on such spread-spectrum
systems are also introduced, which are multilevel Coding Division Multiplex.
These schemes termed Galois-field Division Multiplex (GDM) offer compact
bandwidth requirements because only leaders of cyclotomic cosets are needed to
be transmitted.","['H. M. de Oliveira', 'J. P. C. L. Miranda', 'R. M. Campello de Souza']",2015-02-12T14:23:47Z,http://arxiv.org/abs/1503.08109v1
Properness conditions for actions and coactions,"Three properness conditions for actions of locally compact groups on
C*-algebras are studied, as well as their dual analogues for coactions. To
motivate the properness conditions for actions, the commutative cases (actions
on spaces) are surveyed; here the conditions are known: proper, locally proper,
and pointwise properness, although the latter property has not been so well
studied in the literature. The basic theory of these properness conditions is
summarized, with somewhat more attention paid to pointwise properness.
C*-characterizations of the properties are proved, and applications to
C*-dynamical systems are examined. This paper is partially expository, but some
of the results are believed to be new.","['S. Kaliszewski', 'Magnus B. Landstad', 'John Quigg']",2015-04-14T00:23:42Z,http://arxiv.org/abs/1504.03394v1
"Semi-phenomenological description of the chiral bands in $^{188,190}Os$","A set of interacting particles are coupled to a phenomenological core
described using the generalized coherent state model. Among the particle-core
states a finite set which have the property that the angular momenta carried by
the proton and neutron quadrupole bosons and the particles, separately, are
mutually orthogonal are identified. The magnetic properties of such states are
studied. All terms of the model Hamiltonian exhibit chiral symmetry except the
spin-spin interaction. There are four bands of the type with
two-quasiparticle-core dipole states, exhibiting properties which are specific
for magnetic twin bands. An application is presented, for the isotopes $^{188,
190}$Os.","['A. A. Raduta', 'C. M. Raduta']",2015-05-05T08:13:20Z,http://arxiv.org/abs/1505.00910v1
Hermitian adjacency spectrum and switching equivalence of mixed graphs,"It is shown that an undirected graph $G$ is cospectral with the Hermitian
adjacency matrix of a mixed graph $D$ obtained from a subgraph $H$ of $G$ by
orienting some of its edges if and only if $H=G$ and $D$ is obtained from $G$
by a four-way switching operation; if $G$ is connected, this happens if and
only if $\lambda_1(G)=\lambda_1(D)$. All mixed graphs of rank 2 are determined
and this is used to classify which mixed graphs of rank 2 are cospectral with
respect to their Hermitian adjacency matrix. Several families of mixed graphs
are found that are determined by their Hermitian spectrum in the sense that
they are cospectral precisely to those mixed graphs that are switching
equivalent to them.",['Bojan Mohar'],2015-05-13T13:16:16Z,http://arxiv.org/abs/1505.03373v1
"Heavy quark diffusion from coherent color fields in relativistic
  heavy-ion collisions","The diffusion coefficients of heavy quarks from the coherent color
electromagnetic fields which are generated in the early stage of relativistic
heavy-ion collisions are calculated at midrapidity, and compared with those
obtained from collisions within a thermalized quark-gluon plasma. The coherent
color fields are modeled such that they are initially longitudinal and then
become isotropic. We found that the diffusion coefficients from the coherent
color fields are larger than those from collisions except for very fast heavy
quarks, and the color fields are less effective for heavy-quark energy loss.
The importance of coherent color fields for heavy-quark diffusion decreases as
energy density decreases.","['Taesoo Song', 'Thomas Epelbaum']",2015-12-17T15:15:02Z,http://arxiv.org/abs/1512.05625v1
Kinetic and related macroscopic models for chemotaxis on networks,"In this paper we consider kinetic and associated macroscopic models for
chemotaxis on a network. Coupling conditions at the nodes of the network for
the kinetic problem are presented and used to derive coupling conditions for
the macroscopic approximations. The results of the different models are
compared and relations to a Keller-Segel model on networks are discussed. For a
numerical approximation of the governing equations asymptotic preserving
relaxation schemes are extended to directed graphs. Kinetic and macroscopic
equations are investigated numerically and their solutions are compared for
tripod and more general networks.","['Raul Borsche', 'Axel Klar', 'Ha T. N. Pham']",2015-12-22T09:42:56Z,http://arxiv.org/abs/1512.07001v2
"Recollements, sinks elimination and Leavitt path algebras","For Leavitt path algebras, we show that whereas removing sources from a graph
produces a Morita equivalence, removing sinks gives rise to a recollement
situation. In general, we show that for a graph $E$ and a finite hereditary
subset $H$ of $E^0$ there is a recollement $$\xymatrix{ L_K(E/\overline H)
\rModd \ar[r] & \ar@<3pt>[l] \ar@<-3pt>[l] L_K(E) \rModd \ar[r] & \ar@<3pt>[l]
\ar@<-3pt>[l] L_K(E_H) \rModd .}$$ We record several corollaries.","['Roozbeh Hazrat', 'Ju Huang']",2016-02-18T01:27:39Z,http://arxiv.org/abs/1602.05646v1
New presentations of a link and virtual link,"New presentations of a link and a virtual link are introduced and algebraic
systems on links and virtual links are constructed respectively. Based on the
algebraic systems, Reduction Crossing Algorithms for them are proposed which
are used to reduce the number of crossings in a link and virtual link. For
known unknots, one can transform them into a trivial knot in a polynomial time
by applying corresponding algorithm. As special consequences, Goeritz's unknot
and Thistlethwaite's unknot are unknotted. Moreover, an infinite family of
knots $K_{G_{2k,2l}}$ are unknotted in $O(n^2)$ time where $n$ is the number of
crossings in each $K_{G_{2k,2l}}$ for $k,l\ge 0$.",['Liangxia Wan'],2016-04-28T12:16:31Z,http://arxiv.org/abs/1604.08386v3
Inequalities for algebraic Casorati curvatures and their applications,"The notion of different kind of algebraic Casorati curvatures are introduced.
Some results expressing basic Casorati inequalities for algebraic Casorati
curvatures are presented. Equality cases are also discussed. As a simple
application, basic Casorati inequalities for different $\delta $-Casorati
curvatures for Riemannian submanifolds are presented. Further applying these
results, Casorati inequalities for Riemannian submanifolds of real space forms
are obtained. Finally, some problems are presented for further studies.",['Mukut Mani Tripathi'],2016-07-20T05:53:20Z,http://arxiv.org/abs/1607.05828v1
Interchange instability and transport in matter-antimatter plasmas,"Symmetric electron-positron plasmas in inhomogeneous magnetic fields are
intrinsically subject to interchange instability and transport. Scaling
relations for the propagation velocity of density blob perturbations relevant
to transport in isothermal magnetically confined electron-positron plasmas are
deduced, including damping effects when Debye lengths are large compared to
Larmor radii. The relations are verified by nonlinear full-F gyrofluid
computations. Results are in favour of sufficient magnetic confinement for
planned electron-positron plasma experiments. The model is generalised to other
matter-antimatter plasmas. Magnetised electron-positron-proton-antiproton
plasmas are susceptible to interchange driven local matter-antimatter
separation, which can be expected to impede (so far unrealised) sustained
laboratory magnetic confinement.","['Alexander Kendl', 'Gregor Danler', 'Matthias Wiesenberger', 'Markus Held']",2016-11-23T15:16:14Z,http://arxiv.org/abs/1611.07836v1
"Equivalence Groups and Differential Invariants for (2+1) dimensional
  Nonlinear Diffusion Equation","(2+1) dimensional diffusion equation is considered within the framework of
equivalence transformations. Generators for the group are obtained and
admissible transformations between linear and nonlinear equations are examined.
It is shown that transformations between linear and nonlinear equations are
possible provided that the generators of independent variables depend on the
dependent variable. Exact solutions for some nonlinear equations are obtained.
Differential invariants related to the transformation groups are investigated
and the results are compared with the direct integration method.",['Saadet Özer'],2017-01-01T17:09:26Z,http://arxiv.org/abs/1701.00264v1
"Adversarial Examples Are Not Easily Detected: Bypassing Ten Detection
  Methods","Neural networks are known to be vulnerable to adversarial examples: inputs
that are close to natural inputs but classified incorrectly. In order to better
understand the space of adversarial examples, we survey ten recent proposals
that are designed for detection and compare their efficacy. We show that all
can be defeated by constructing new loss functions. We conclude that
adversarial examples are significantly harder to detect than previously
appreciated, and the properties believed to be intrinsic to adversarial
examples are in fact not. Finally, we propose several simple guidelines for
evaluating future proposed defenses.","['Nicholas Carlini', 'David Wagner']",2017-05-20T05:59:23Z,http://arxiv.org/abs/1705.07263v2
Sliced rotated sphere packing designs,"Space-filling designs are popular choices for computer experiments. A sliced
design is a design that can be partitioned into several subdesigns. We propose
a new type of sliced space-filling design called sliced rotated sphere packing
designs. Their full designs and subdesigns are rotated sphere packing designs.
They are constructed by rescaling, rotating, translating and extracting the
points from a sliced lattice. We provide two fast algorithms to generate such
designs. Furthermore, we propose a strategy to use sliced rotated sphere
packing designs adaptively. Under this strategy, initial runs are uniformly
distributed in the design space, follow-up runs are added by incorporating
information gained from initial runs, and the combined design is space-filling
for any local region. Examples are given to illustrate its potential
application.",['Xu He'],2017-08-04T07:33:20Z,http://arxiv.org/abs/1708.01404v1
"Two different fractional Stefan problems which are convergent to the
  same classical Stefan problem","Two fractional Stefan problems are considered by using Riemann-Liouville and
Caputo derivatives of order $\alpha \in (0,1)$ such that in the limit case
($\alpha =1$) both problems coincide with the same classical Stefan problem.
For the one and the other problem, explicit solutions in terms of the Wright
functions are presented. We prove that these solutions are different even
though they converge, when $\alpha \nearrow 1$, to the same classical solution.
This result also shows that some limits are not commutative when fractional
derivatives are used.","['Sabrina D. Roscani', 'Domingo A. Tarzia']",2017-10-20T17:35:21Z,http://arxiv.org/abs/1710.07620v2
On the proximity of large primes,"By a sphere-packing argument, we show that there are infinitely many pairs of
primes that are close to each other for some metrics on the integers. In
particular, for any numeration basis $q$, we show that there are infinitely
many pairs of primes the base $q$ expansion of which differ in at most two
digits. Likewise, for any fixed integer $t,$ there are infinitely many pairs of
primes, the first $t$ digits of which are the same. In another direction, we
show that, there is a constant $c$ depending on $q$ such that for infinitely
many integers $m$ there are at least $c\log \log m$ primes which differ from
$m$ by at most one base $q$ digit.","['Minjia Shi', 'Florian Luca', 'Patrick Solé']",2017-11-15T20:34:57Z,http://arxiv.org/abs/1711.05793v1
One form deformation of sprays,"In this paper, we introduce the notion of one form deformation of sprays. The
metrizability of the new spray, when the background spray is flat, is
characterized. Therefore, we obtain new projectively flat metrics of constant
flag curvature $1$. Moreover, these new metrics are not, generally, isometric
to the Klein metric via affine transformations. New solutions for Hilbert's
fourth problem are obtained and constructed. Various examples are discussed and
studied.",['S. G. Elgendi'],2017-11-25T06:51:42Z,http://arxiv.org/abs/1711.09204v3
"Role of repulsive interactions in the interplay with missing strange
  resonances","The standard implementation of the HRG model has been shown to be unable to
describe all the available data on QCD matter. Here we show the balance of
repulsive and attractive hadronic interactions on QCD thermodynamics through
observables both calculated by lattice simulations and measured in experiment.
Attractive interactions are mediated by resonance formation, which are here
implemented through extra states predicted by the Quark Model, while repulsive
interactions are modelled by means of Excluded Volume (EV) effects.
Informations on flavour dependent effective sizes are extracted. It is found
that EV effects are present in lattice QCD thermodynamics, and are essential
for a comprehensive description of higher order fluctuations of conserved
charges.",['Paolo Alba'],2017-11-26T15:50:16Z,http://arxiv.org/abs/1711.09410v1
Families of Integral Cographs within a Triangular Arrays,"The \emph{determinant Hosoya triangle}, is a triangular array where the
entries are the determinants of two-by-two Fibonacci matrices. The determinant
Hosoya triangle $\bmod \,2$ gives rise to three infinite families of graphs,
that are formed by complete product (join) of (the union of) two complete
graphs with an empty graph. We give a necessary and sufficient condition for a
graph from these families to be integral.
  Some features of these graphs are: they are integral cographs, all graphs
have at most five distinct eigenvalues, all graphs are either $d$-regular
graphs with $d=2,4,6,\dots $ or almost-regular graphs, and some of them are
Laplacian integral. Finally we extend some of these results to the Hosoya
triangle.","['Hsin-Yun Ching', 'Rigoberto Flórez', 'Antara Mukherjee']",2020-09-06T16:27:49Z,http://arxiv.org/abs/2009.02770v1
Incoming and disappearing solutions for Maxwell's equations,"We prove that in contrast to the free wave equation in $\R^3$ there are no
incoming solutions of Maxwell's equations in the form of spherical or modulated
spherical waves. We construct solutions which are corrected by lower order
incoming waves. With their aid, we construct dissipative boundary conditions
and solutions to Maxwell's equations in the exterior of a sphere which decay
exponentially as $t \to +\infty$. They are asymptotically disappearing.
Disappearing solutions which are identically zero for $t \geq T > 0$ are
constructed which satisfy maximal dissipative boundary conditions which depend
on time $t$. Both types are invisible in scattering theory.","['Ferruccio Colombini', 'Vesselin Petkov', 'Jeffrey Rauch']",2010-09-03T01:29:48Z,http://arxiv.org/abs/1009.0564v2
Vector order parameter in general relativity. Covariant equations,"Phase transitions with spontaneous symmetry breaking and vector order
parameter are considered in multidimensional theory of general relativity.
Covariant equations, describing the gravitational properties of topological
defects, are derived. The topological defects are classified in accordance with
the symmetry of the covariant derivative of the vector order parameter. The
abilities of the derived equations are demonstrated in application to the brane
world concept. New solutions of the Einstein equations with a transverse vector
order parameter are presented. In the vicinity of phase transition the
solutions are found analytically.",['Boris E. Meierovich'],2010-09-24T10:17:48Z,http://arxiv.org/abs/1009.4793v1
Quantum teardrops,"Algebras of functions on quantum weighted projective spaces are introduced,
and the structure of quantum weighted projective lines or quantum teardrops are
described in detail. In particular the presentation of the coordinate algebra
of the quantum teardrop in terms of generators and relations and classification
of irreducible *-representations are derived. The algebras are then analysed
from the point of view of Hopf-Galois theory or the theory of quantum principal
bundles. Fredholm modules and associated traces are constructed. C*-algebras of
continuous functions on quantum weighted projective lines are described and
their K-groups computed.","['Tomasz Brzeziński', 'Simon A. Fairfax']",2011-07-07T15:02:58Z,http://arxiv.org/abs/1107.1417v1
"Functional ergodic theorems of site-dependent branching Brownian motions
  in R","In this paper, we studied the functional ergodic limits of the site-dependent
branching Brownian motions in R. The results show that the limiting processes
are non-degenerate if and only if the variance functions of branching laws are
integrable. When the functions are integrable, although the limiting processes
will vary according to the integrals, they are always positive, infinitely
divisible and self-similar, and their marginal distributions are determined by
a kind of 1/2-fractional integral equations. As a byproduct, the unique
non-negative solutions of the integral equations are explicitly presented by
the Levy-measure of the corresponding limiting processes.",['Yuqiang LI'],2011-07-26T12:13:42Z,http://arxiv.org/abs/1107.5190v2
Quantum homogeneous spaces of connected Hopf algebras,"Let H be a connected Hopf k-algebra of finite Gel'fand-Kirillov dimension
over an algebraically closed field k of characteristic 0. The objects of study
in this paper are the left or right coideal subalgebras T of H. They are shown
to be deformations of commutative polynomial k-algebras. A number of well-known
homological and other properties follow immediately from this fact. Further
properties are described, examples are considered, invariants are constructed
and a number of open questions are listed.","['Ken Brown', 'Paul Gilmartin']",2015-06-08T10:08:07Z,http://arxiv.org/abs/1506.02427v1
"A Link between Sequential Semi-anonymous Nonatomic Games and their Large
  Finite Counterparts","We show that equilibria of a sequential semi-anonymous nonatomic game (SSNG)
can be adopted by players in corresponding large but finite dynamic games to
achieve near-equilibrium payoffs. Such equilibria in the form of random
state-to-action rules are parsimonious in form and easy to execute, as they are
both oblivious of past history and blind to other players' present states. Our
transient results can be extended to a stationary case, where the finite
counterparts are special discounted stochastic games. The kind of equilibria we
adopt for SSNG are similar to distributional equilibria that are well
understood in literature, and they themselves are shown to exist.",['Jian Yang'],2015-10-23T02:36:43Z,http://arxiv.org/abs/1510.06809v2
"A Graph Theoretical Analysis of Low-Power Coding Schemes for One-Hop
  Networks","Coding schemes with extremely low computational complexity are required for
particular applications, such as wireless body area networks, in which case
both very high data accuracy and very low power-consumption are required
features. In this paper, coding schemes arising from incidence matrices of
graphs are proposed. An analysis of the resilience of such codes to erasures is
given using graph theoretical arguments; decodability of a graph is
characterized in terms of the rank of its incidence matrix. Bounds are given on
the number of decodable subgraphs of a graph and the number of edges that must
be deleted in order to arrive at an undecodable subgraph. Algorithms to
construct codes that are optimal with respect to these bounds are presented.","['Eimear Byrne', 'Akiko Manada']",2016-06-03T06:05:44Z,http://arxiv.org/abs/1606.00974v1
"Properties of stationary statistical solutions of the three-dimensional
  Navier-Stokes equations","The stationary version of a modified definition of statistical solution for
the three-dimensional incompressible Navier-Stokes equations introduced in a
previous work is investigated. Particular types of such stationary statistical
solutions and their analytical properties are addressed. Results on the support
and carriers of these stationary statistical solutions are also given, showing
in particular that they are supported on the weak global attractor and are
carried by a more regular part of the weak global attractor containing
Leray-Hopf weak solutions which are locally strong solutions. Two
recurrence-type results related to these measures are also proved.","['Ciprian Foias', 'Ricardo M. S. Rosa', 'Roger M. Temam']",2016-06-07T15:20:05Z,http://arxiv.org/abs/1606.02174v1
"Impact parameter moments for ionization of Ne, Ar, Kr, and Xe by
  protons, considering different initial states and impact energies","Tables of ab-initio total cross sections, probabilities at zero impact
parameter, and impact parameter moments are presented concerning the ionization
of Ne, Ar, Kr, and Xe by proton impact in the energy range (0.1-10) MeV.
Calculations correspond to the continuum distorted wave eikonal initial state
approximation (CDW-EIS) for energies up to 1MeV, and to the first Born
approximation for larger energies. Results displayed in the tables are
disaggregated for the different initial bound states, considering all shells
for Ne and Ar, L-M-N shells of Kr and M-N-O shells of Xe. Our inner-shell
ionization cross sections are compared with the available experimental data and
with the ECPSSR results.","['J. E. Miraglia', 'C. C. Montanari']",2016-06-08T13:19:14Z,http://arxiv.org/abs/1606.02543v1
"Determinant approach to the 2-Iterated q-Appell and mixed type q-Appell
  polynomials","In this article, the 2-iterated q-Appell family is introduced. Certain
2-iterated q-Appell and mixed type q-special polynomials are considered as
members of this family. The numbers related to these polynomials are obtained.
The determinant definitions for the 2-iterated q-Appell family and for the
2-iterated and mixed type q-Appell polynomials are established. The graphs of
some 2-iterated q-Appell and mixed type q-Appell polynomials are drawn for
different values of indices and the roots of these polynomials are also
investigated for certain values of index n by using Matlab. Finally, the
approximate solutions of the real zeros of these polynomials are given.","['Subuhi Khan', 'Mumtaz Riyasat']",2016-06-14T09:17:34Z,http://arxiv.org/abs/1606.04265v1
Hilbert Matrix and Difference Operator of Order m,"In this paper, firstly, some applications of Hilbert matrix in image
processing and cryptology are mentioned and an algorithm related to the Hilbert
view of a digital image is given. In section 2, the new matrix domains are
constructed and some properties are investigated. Furthermore, dual spaces of
new matrix domains are computed and matrix transformations are characterized.
In last section, examples of transformations of new spaces are given.","['Murat Kirişci', 'Harun Polat']",2016-09-06T13:21:57Z,http://arxiv.org/abs/1609.01543v1
"The excluded minors for the class of matroids that are graphic or
  bicircular lift","Bicircular lift matroids are a class of matroids defined on the edge set of a
graph. For a given graph $G$, the circuits of its bicircular lift matroid
$L(G)$ are the edge sets of those subgraphs of $G$ that contain at least two
cycles, and are minimal with respect to this property. For each cycle $C$ of
$G$, since $L(G)/C$ is graphic and most graphic matroids are not bicircular
lift, the class of bicircular lift matroids is not minor-closed. In this paper,
we prove that the class of matroids that are graphic or bicircular lift has a
finite list of excluded minors.",['Rong Chen'],2016-09-10T13:19:35Z,http://arxiv.org/abs/1609.03049v1
On plant roots logical gates,"Theoretical constructs of logical gates implemented with plant roots are
morphological computing asynchronous devices. Values of Boolean variables are
represented by plant roots. A presence of a plant root at a given site
symbolises the logical {\sc True}, an absence the logical {\sc False}. Logical
functions are calculated via interaction between roots. Two types of
two-inputs-two-outputs gates are proposed: a gate $\langle x, y \rangle
\rightarrow \langle xy, x+y \rangle$ where root apexes are guided by gravity
and a gate $\langle x, y \rangle \rightarrow \langle \overline{x}y, x \rangle$
where root apexes are guided by humidity. We propose a design of binary
half-adder based on the gates.","['Andrew Adamatzky', 'Georgios Sirakoulis', 'Genaro J. Martinez', 'Frantisek Baluska', 'Stefano Mancuso']",2016-10-14T19:49:52Z,http://arxiv.org/abs/1610.04602v1
G-games with coalitions,"This paper models games where the strategies are nodes of a graph G (we
denote them as G-games) and in presence of coalition structures. The cases of
one-shot and repeated games are presented. In the latter situation, coalitions
are assumed to move from a strategy to another one under the constraint that
they are adjacent in the graph. We introduce novel concepts of pure and mixed
equilibria which are comparable with classical Nash and Berge equilibria. A
Folk Theorem for G-games of repeated type is presented. Moreover, equilibria
are proven to be described through suitably defined Markov Chains, hence
leading to a constrained Monte Carlo Markov Chain procedure.","['Roy Cerqueti', 'Emilio De Santis']",2018-03-05T15:45:06Z,http://arxiv.org/abs/1803.01738v1
"On $4n$-dimensional neither pointed nor semisimple Hopf algebras and the
  associated weak Hopf algebras","For a class of neither pointed nor semisimple Hopf algebras $H_{4n}$ of
dimension $4n$, it is shown that they are quasi-triangular, which universal
$R$-matrices are described. The corresponding weak Hopf algebras
$\mathfrak{w}H_{4n}$ and their representations are constructed. Finally, their
duality and their Green rings are established by generators and relations
explicitly. It turns out that the Green rings of the associated weak Hopf
algebras are not commutative even if the Green rings of $H_{4n}$ are
commutative.","['Jialei Chen', 'Shilin Yang', 'Dingguo Wang', 'Yongjun Xu']",2018-09-03T09:20:05Z,http://arxiv.org/abs/1809.00514v3
