title,summary,authors,published,link,category
"Edge computing for cyber-physical systems: A systematic mapping study
  emphasizing trustworthiness","Edge computing is projected to have profound implications in the coming
decades, proposed to provide solutions for applications such as augmented
reality, predictive functionalities, and collaborative Cyber-Physical Systems
(CPS). For such applications, edge computing addresses the new computational
needs, as well as privacy, availability, and real-time constraints, by
providing local high-performance computing capabilities to deal with the
limitations and constraints of cloud and embedded systems. Our interests lie in
the applications of edge computing as part of CPS, where several properties (or
attributes) of trustworthiness, including safety, security, and
predictability/availability are of particular concern, each facing challenges
for the introduction of edge-based CPS. We present the results of a systematic
mapping study, a kind of systematic literature survey, investigating the use of
edge computing for CPS with a special emphasis on trustworthiness. The main
contributions of this study are a detailed description of the current research
efforts in edge-based CPS and the identification and discussion of trends and
research gaps. The results show that the main body of research in edge-based
CPS only to a very limited extent consider key attributes of system
trustworthiness, despite many efforts referring to critical CPS and
applications like intelligent transportation. More research and industrial
efforts will be needed on aspects of trustworthiness of future edge-based CPS
including their experimental evaluation. Such research needs to consider the
multiple interrelated attributes of trustworthiness including safety, security,
and predictability, and new methodologies and architectures to address them. It
is further important to provide bridges and collaboration between edge
computing and CPS disciplines.","['José Manuel Gaspar Sánchez', 'Nils Jörgensen', 'Martin Törngren', 'Rafia Inam', 'Andrii Berezovskyi', 'Lei Feng', 'Elena Fersman', 'Muhammad Rusyadi Ramli', 'Kaige Tan']",2021-11-26T11:48:55Z,http://arxiv.org/abs/2112.00619v1,"['cs.DC', 'cs.NI']"
Pose Estimation of Specific Rigid Objects,"In this thesis, we address the problem of estimating the 6D pose of rigid
objects from a single RGB or RGB-D input image, assuming that 3D models of the
objects are available. This problem is of great importance to many application
fields such as robotic manipulation, augmented reality, and autonomous driving.
First, we propose EPOS, a method for 6D object pose estimation from an RGB
image. The key idea is to represent an object by compact surface fragments and
predict the probability distribution of corresponding fragments at each pixel
of the input image by a neural network. Each pixel is linked with a
data-dependent number of fragments, which allows systematic handling of
symmetries, and the 6D poses are estimated from the links by a RANSAC-based
fitting method. EPOS outperformed all RGB and most RGB-D and D methods on
several standard datasets. Second, we present HashMatch, an RGB-D method that
slides a window over the input image and searches for a match against
templates, which are pre-generated by rendering 3D object models in different
orientations. The method applies a cascade of evaluation stages to each window
location, which avoids exhaustive matching against all templates. Third, we
propose ObjectSynth, an approach to synthesize photorealistic images of 3D
object models for training methods based on neural networks. The images yield
substantial improvements compared to commonly used images of objects rendered
on top of random photographs. Fourth, we introduce T-LESS, the first dataset
for 6D object pose estimation that includes 3D models and RGB-D images of
industry-relevant objects. Fifth, we define BOP, a benchmark that captures the
status quo in the field. BOP comprises eleven datasets in a unified format, an
evaluation methodology, an online evaluation system, and public challenges held
at international workshops organized at the ICCV and ECCV conferences.",['Tomas Hodan'],2021-12-30T14:36:47Z,http://arxiv.org/abs/2112.15075v1,"['cs.CV', 'cs.AI', 'cs.GR', 'cs.LG', 'cs.RO']"
"The Hitchhiker's Guide to Fused Twins: A Review of Access to Digital
  Twins in situ in Smart Cities","Smart Cities already surround us, and yet they are still incomprehensibly far
from directly impacting everyday life. While current Smart Cities are often
inaccessible, the experience of everyday citizens may be enhanced with a
combination of the emerging technologies Digital Twins (DTs) and Situated
Analytics. DTs represent their Physical Twin (PT) in the real world via models,
simulations, (remotely) sensed data, context awareness, and interactions.
However, interaction requires appropriate interfaces to address the complexity
of the city. Ultimately, leveraging the potential of Smart Cities requires
going beyond assembling the DT to be comprehensive and accessible. Situated
Analytics allows for the anchoring of city information in its spatial context.
We advance the concept of embedding the DT into the PT through Situated
Analytics to form Fused Twins (FTs). This fusion allows access to data in the
location that it is generated in an embodied context that can make the data
more understandable. Prototypes of FTs are rapidly emerging from different
domains, but Smart Cities represent the context with the most potential for FTs
in the future. This paper reviews DTs, Situated Analytics, and Smart Cities as
the foundations of FTs. Regarding DTs, we define five components (Physical,
Data, Analytical, Virtual, and Connection environments) that we relate to
several cognates (i.e., similar but different terms) from existing literature.
Regarding Situated Analytics, we review the effects of user embodiment on
cognition and cognitive load. Finally, we classify existing partial examples of
FTs from the literature and address their construction from Augmented Reality,
Geographic Information Systems, Building/City Information Models, and DTs and
provide an overview of future direction","['Jascha Grübel', 'Tyler Thrash', 'Leonel Aguilar', 'Michal Gath-Morad', 'Julia Chatain', 'Robert W. Sumner', 'Christoph Hölscher', 'Victor R. Schinazi']",2022-02-15T00:17:40Z,http://arxiv.org/abs/2202.07104v2,"['cs.CY', 'cs.GL', 'cs.HC']"
"Multi-Agent Task Assignment in Vehicular Edge Computing: A
  Regret-Matching Learning-Based Approach","Vehicular edge computing has recently been proposed to support
computation-intensive applications in Intelligent Transportation Systems (ITS)
such as self-driving cars and augmented reality. Despite progress in this area,
significant challenges remain to efficiently allocate limited computation
resources to a range of time-critical ITS tasks. To this end, the current paper
develops a new task assignment scheme for vehicles in a highway. Because of the
high speed of vehicles and the limited communication range of road side units
(RSUs), the computation tasks of participating vehicles are to be dynamically
migrated across multiple servers. We formulate a binary nonlinear programming
(BNLP) problem of assigning computation tasks from vehicles to RSUs and a
macrocell base station. To deal with the potentially large size of the
formulated optimization problem, we develop a distributed multi-agent
regret-matching learning algorithm. Based on the regret minimization principle,
the proposed algorithm employs a forgetting method that allows the learning
process to quickly adapt to and effectively handle the high mobility feature of
vehicle networks. We theoretically prove that it converges to the correlated
equilibrium solutions of the considered BNLP problem. Simulation results with
practical parameter settings show that the proposed algorithm offers the lowest
total delay and cost of processing tasks, as well as utility fairness among
agents. Importantly, our algorithm converges much faster than existing methods
as the problem size grows, demonstrating its clear advantage in large-scale
vehicular networks.","['Bach Long Nguyen', 'Duong D. Nguyen', 'Hung X. Nguyen', 'Duy T. Ngo', 'Markus Wagner']",2022-03-10T10:49:52Z,http://arxiv.org/abs/2203.05281v3,"['eess.SY', 'cs.SY']"
"CaRTS: Causality-driven Robot Tool Segmentation from Vision and
  Kinematics Data","Vision-based segmentation of the robotic tool during robot-assisted surgery
enables downstream applications, such as augmented reality feedback, while
allowing for inaccuracies in robot kinematics. With the introduction of deep
learning, many methods were presented to solve instrument segmentation directly
and solely from images. While these approaches made remarkable progress on
benchmark datasets, fundamental challenges pertaining to their robustness
remain. We present CaRTS, a causality-driven robot tool segmentation algorithm,
that is designed based on a complementary causal model of the robot tool
segmentation task. Rather than directly inferring segmentation masks from
observed images, CaRTS iteratively aligns tool models with image observations
by updating the initially incorrect robot kinematic parameters through forward
kinematics and differentiable rendering to optimize image feature similarity
end-to-end. We benchmark CaRTS with competing techniques on both synthetic as
well as real data from the dVRK, generated in precisely controlled scenarios to
allow for counterfactual synthesis. On training-domain test data, CaRTS
achieves a Dice score of 93.4 that is preserved well (Dice score of 91.8) when
tested on counterfactually altered test data, exhibiting low brightness, smoke,
blood, and altered background patterns. This compares favorably to Dice scores
of 95.0 and 86.7, respectively, of the SOTA image-based method. Future work
will involve accelerating CaRTS to achieve video framerate and estimating the
impact occlusion has in practice. Despite these limitations, our results are
promising: In addition to achieving high segmentation accuracy, CaRTS provides
estimates of the true robot kinematics, which may benefit applications such as
force estimation. Code is available at: https://github.com/hding2455/CaRTS","['Hao Ding', 'Jintan Zhang', 'Peter Kazanzides', 'Jie Ying Wu', 'Mathias Unberath']",2022-03-15T22:26:19Z,http://arxiv.org/abs/2203.09475v3,"['cs.RO', 'cs.CV']"
"Millimeter-Wave Sensing for Avoidance of High-Risk Ground Conditions for
  Mobile Robots","Mobile robot autonomy has made significant advances in recent years, with
navigation algorithms well developed and used commercially in certain
well-defined environments, such as warehouses. The common link in usage
scenarios is that the environments in which the robots are utilized have a high
degree of certainty. Operating environments are often designed to be robot
friendly, for example augmented reality markers are strategically placed and
the ground is typically smooth, level, and clear of debris. For robots to be
useful in a wider range of environments, especially environments that are not
sanitized for their use, robots must be able to handle uncertainty. This
requires a robot to incorporate new sensors and sources of information, and to
be able to use this information to make decisions regarding navigation and the
overall mission. When using autonomous mobile robots in unstructured and poorly
defined environments, such as a natural disaster site or in a rural
environment, ground condition is of critical importance and is a common cause
of failure. Examples include loss of traction due to high levels of ground
water, hidden cavities, or material boundary failures. To evaluate a
non-contact sensing method to mitigate these risks, Frequency Modulated
Continuous Wave (FMCW) radar is integrated with an Unmanned Ground Vehicle
(UGV), representing a novel application of FMCW to detect new measurands for
Robotic Autonomous Systems (RAS) navigation, informing on terrain integrity and
adding to the state-of-the-art in sensing for optimized autonomous path
planning. In this paper, the FMCW is first evaluated in a desktop setting to
determine its performance in anticipated ground conditions. The FMCW is then
fixed to a UGV and the sensor system is tested and validated in a
representative environment containing regions with significant levels of ground
water saturation.","['Jamie Blanche', 'Shivoh Chirayil Nandakumar', 'Daniel Mitchell', 'Sam Harper', 'Keir Groves', 'Andrew West', 'Barry Lennox', 'Simon Watson', 'David Flynn', 'Ikuo Yamamoto']",2022-03-30T10:02:11Z,http://arxiv.org/abs/2203.16180v1,['cs.RO']
Extended Reality for Mental Health Evaluation -A Scoping Review,"Mental health disorders are the leading cause of health-related problems
globally. It is projected that mental health disorders will be the leading
cause of morbidity among adults as the incidence rates of anxiety and
depression grows globally. Recently, extended reality (XR), a general term
covering virtual reality (VR), augmented reality (AR) and mixed reality (MR),
is paving a new way to deliver mental health care. In this paper, we conduct a
scoping review on the development and application of XR in the area of mental
disorders. We performed a scoping database search to identify the relevant
studies indexed in Google Scholar, PubMed, and the ACM Digital Library. A
search period between August 2016 and December 2023 was defined to select
articles related to the usage of VR, AR, and MR in a mental health context. We
identified a total of 85 studies from 27 countries across the globe. By
performing data analysis, we found that most of the studies focused on
developed countries such as the US (16.47%) and Germany (12.94%). None of the
studies were for African countries. The majority of the articles reported that
XR techniques led to a significant reduction in symptoms of anxiety or
depression. More studies were published in the year 2021, i.e., 31.76% (n =
31). This could indicate that mental disorder intervention received a higher
attention when COVID-19 emerged. Most studies (n = 65) focused on a population
between 18 and 65 years old, only a few studies focused on teenagers (n = 2).
Also, more studies were done experimentally (n = 67, 78.82%) rather than by
analytical and modeling approaches (n = 8, 9.41%). This shows that there is a
rapid development of XR technology for mental health care. Furthermore, these
studies showed that XR technology can effectively be used for evaluating mental
disorders in similar or better way as the conventional approaches.","['Omisore Olatunji', 'Ifeanyi Odenigbo', 'Joseph Orji', 'Amelia Beltran', 'Nilufar Baghaei', 'Meier Sandra', 'Rita Orji']",2022-04-04T09:46:30Z,http://arxiv.org/abs/2204.01348v2,"['cs.HC', 'cs.CV']"
Updating Industrial Robots for Emerging Technologies,"Industrial arms need to evolve beyond their standard shape to embrace new and
emerging technologies. In this paper, we shall first perform an analysis of
four popular but different modern industrial robot arms. By seeing the common
trends we will try to extrapolate and expand these trends for the future. Here,
particular focus will be on interaction based on augmented reality (AR) through
head-mounted displays (HMD), but also through smartphones. Long-term
human-robot interaction and personalization of said interaction will also be
considered. The use of AR in human-robot interaction has proven to enhance
communication and information exchange. A basic addition to industrial arm
design would be the integration of QR markers on the robot, both for accessing
information and adding tracking capabilities to more easily display AR
overlays. In a recent example of information access, Mercedes Benz added QR
markers on their cars to help rescue workers estimate the best places to cut
and evacuate people after car crashes. One has also to deal with safety in an
environment that will be more and more about collaboration. The QR markers can
therefore be combined with RF-based ranging modules, developed in the
EU-project SafeLog, that can be used both for safety as well as for tracking of
human positions while in close proximity interactions with the industrial arms.
The industrial arms of the future should also be intuitive to program and
interact with. This would be achieved through AR and head mounted displays as
well as the already mentioned RF-based person tracking. Finally, a more
personalized interaction between the robots and humans can be achieved through
life-long learning AI and disembodied, personalized agents. We propose a design
that not only exists in the physical world, but also partly in the digital
world of mixed reality.","['David Puljiz', 'Björn Hein']",2022-04-07T16:08:02Z,http://arxiv.org/abs/2204.03538v2,['cs.RO']
"Investigating the Role of Image Retrieval for Visual Localization -- An
  exhaustive benchmark","Visual localization, i.e., camera pose estimation in a known scene, is a core
component of technologies such as autonomous driving and augmented reality.
State-of-the-art localization approaches often rely on image retrieval
techniques for one of two purposes: (1) provide an approximate pose estimate or
(2) determine which parts of the scene are potentially visible in a given query
image. It is common practice to use state-of-the-art image retrieval algorithms
for both of them. These algorithms are often trained for the goal of retrieving
the same landmark under a large range of viewpoint changes which often differs
from the requirements of visual localization. In order to investigate the
consequences for visual localization, this paper focuses on understanding the
role of image retrieval for multiple visual localization paradigms. First, we
introduce a novel benchmark setup and compare state-of-the-art retrieval
representations on multiple datasets using localization performance as metric.
Second, we investigate several definitions of ""ground truth"" for image
retrieval. Using these definitions as upper bounds for the visual localization
paradigms, we show that there is still sgnificant room for improvement. Third,
using these tools and in-depth analysis, we show that retrieval performance on
classical landmark retrieval or place recognition tasks correlates only for
some but not all paradigms to localization performance. Finally, we analyze the
effects of blur and dynamic scenes in the images. We conclude that there is a
need for retrieval approaches specifically designed for localization paradigms.
Our benchmark and evaluation protocols are available at
https://github.com/naver/kapture-localization.","['Martin Humenberger', 'Yohann Cabon', 'Noé Pion', 'Philippe Weinzaepfel', 'Donghwan Lee', 'Nicolas Guérin', 'Torsten Sattler', 'Gabriela Csurka']",2022-05-31T12:59:01Z,http://arxiv.org/abs/2205.15761v1,"['cs.CV', 'cs.AI', 'cs.LG']"
"EyeCoD: Eye Tracking System Acceleration via FlatCam-based Algorithm &
  Accelerator Co-Design","Eye tracking has become an essential human-machine interaction modality for
providing immersive experience in numerous virtual and augmented reality
(VR/AR) applications desiring high throughput (e.g., 240 FPS), small-form, and
enhanced visual privacy. However, existing eye tracking systems are still
limited by their: (1) large form-factor largely due to the adopted bulky
lens-based cameras; and (2) high communication cost required between the camera
and backend processor, thus prohibiting their more extensive applications. To
this end, we propose a lensless FlatCam-based eye tracking algorithm and
accelerator co-design framework dubbed EyeCoD to enable eye tracking systems
with a much reduced form-factor and boosted system efficiency without
sacrificing the tracking accuracy, paving the way for next-generation eye
tracking solutions. On the system level, we advocate the use of lensless
FlatCams to facilitate the small form-factor need in mobile eye tracking
systems. On the algorithm level, EyeCoD integrates a predict-then-focus
pipeline that first predicts the region-of-interest (ROI) via segmentation and
then only focuses on the ROI parts to estimate gaze directions, greatly
reducing redundant computations and data movements. On the hardware level, we
further develop a dedicated accelerator that (1) integrates a novel workload
orchestration between the aforementioned segmentation and gaze estimation
models, (2) leverages intra-channel reuse opportunities for depth-wise layers,
and (3) utilizes input feature-wise partition to save activation memory size.
On-silicon measurement validates that our EyeCoD consistently reduces both the
communication and computation costs, leading to an overall system speedup of
10.95x, 3.21x, and 12.85x over CPUs, GPUs, and a prior-art eye tracking
processor called CIS-GEP, respectively, while maintaining the tracking
accuracy.","['Haoran You', 'Cheng Wan', 'Yang Zhao', 'Zhongzhi Yu', 'Yonggan Fu', 'Jiayi Yuan', 'Shang Wu', 'Shunyao Zhang', 'Yongan Zhang', 'Chaojian Li', 'Vivek Boominathan', 'Ashok Veeraraghavan', 'Ziyun Li', 'Yingyan Lin']",2022-06-02T05:35:43Z,http://arxiv.org/abs/2206.00877v2,"['cs.HC', 'cs.AR']"
"PixSelect: Less but Reliable Pixels for Accurate and Efficient
  Localization","Accurate camera pose estimation is a fundamental requirement for numerous
applications, such as autonomous driving, mobile robotics, and augmented
reality. In this work, we address the problem of estimating the global 6 DoF
camera pose from a single RGB image in a given environment. Previous works
consider every part of the image valuable for localization. However, many image
regions such as the sky, occlusions, and repetitive non-distinguishable
patterns cannot be utilized for localization. In addition to adding unnecessary
computation efforts, extracting and matching features from such regions produce
many wrong matches which in turn degrades the localization accuracy and
efficiency. Our work addresses this particular issue and shows by exploiting an
interesting concept of sparse 3D models that we can exploit discriminatory
environment parts and avoid useless image regions for the sake of a single
image localization. Interestingly, through avoiding selecting keypoints from
non-reliable image regions such as trees, bushes, cars, pedestrians, and
occlusions, our work acts naturally as an outlier filter. This makes our system
highly efficient in that minimal set of correspondences is needed and highly
accurate as the number of outliers is low. Our work exceeds state-ofthe-art
methods on outdoor Cambridge Landmarks dataset. With only relying on single
image at inference, it outweighs in terms of accuracy methods that exploit pose
priors and/or reference 3D models while being much faster. By choosing as
little as 100 correspondences, it surpasses similar methods that localize from
thousands of correspondences, while being more efficient. In particular, it
achieves, compared to these methods, an improvement of localization by 33% on
OldHospital scene. Furthermore, It outstands direct pose regressors even those
that learn from sequence of images",['Mohammad Altillawi'],2022-06-08T09:46:03Z,http://arxiv.org/abs/2206.03775v1,"['cs.CV', 'cs.RO']"
"DeepFormableTag: End-to-end Generation and Recognition of Deformable
  Fiducial Markers","Fiducial markers have been broadly used to identify objects or embed messages
that can be detected by a camera. Primarily, existing detection methods assume
that markers are printed on ideally planar surfaces. Markers often fail to be
recognized due to various imaging artifacts of optical/perspective distortion
and motion blur. To overcome these limitations, we propose a novel deformable
fiducial marker system that consists of three main parts: First, a fiducial
marker generator creates a set of free-form color patterns to encode
significantly large-scale information in unique visual codes. Second, a
differentiable image simulator creates a training dataset of photorealistic
scene images with the deformed markers, being rendered during optimization in a
differentiable manner. The rendered images include realistic shading with
specular reflection, optical distortion, defocus and motion blur, color
alteration, imaging noise, and shape deformation of markers. Lastly, a trained
marker detector seeks the regions of interest and recognizes multiple marker
patterns simultaneously via inverse deformation transformation. The deformable
marker creator and detector networks are jointly optimized via the
differentiable photorealistic renderer in an end-to-end manner, allowing us to
robustly recognize a wide range of deformable markers with high accuracy. Our
deformable marker system is capable of decoding 36-bit messages successfully at
~29 fps with severe shape deformation. Results validate that our system
significantly outperforms the traditional and data-driven marker methods. Our
learning-based marker system opens up new interesting applications of fiducial
markers, including cost-effective motion capture of the human body, active 3D
scanning using our fiducial markers' array as structured light patterns, and
robust augmented reality rendering of virtual objects on dynamic surfaces.","['Mustafa B. Yaldiz', 'Andreas Meuleman', 'Hyeonjoong Jang', 'Hyunho Ha', 'Min H. Kim']",2022-06-16T09:29:26Z,http://arxiv.org/abs/2206.08026v1,"['cs.CV', 'cs.GR']"
"Action-Specific Perception & Performance on a Fitts's Law Task in
  Virtual Reality: The Role of Haptic Feedback","While user's perception & performance are predominantly examined
independently in virtual reality, the Action-Specific Perception (ASP) theory
postulates that the performance of an individual on a task modulates this
individual's spatial & time perception pertinent to the task's components &
procedures. This paper examines the association between performance &
perception & the potential effects that tactile feedback modalities could
generate. This paper reports a user study (N=24), in which participants
performed a Fitts's law target acquisition task by using three feedback
modalities: visual, visuo-electrotactile, & visuo-vibrotactile. The users
completed 3 Target Sizes X 2 Distances X 3 feedback modalities = 18 trials. The
size perception, distance perception, & (movement) time perception were
assessed at the end of each trial. Performance-wise, the results showed that
electrotactile feedback facilitates a significantly better accuracy compared to
vibrotactile & visual feedback, while vibrotactile provided the worst accuracy.
Electrotactile & visual feedback enabled a comparable reaction time, while the
vibrotactile offered a substantially slower reaction time than visual feedback.
Although amongst feedback types the pattern of differences in perceptual
aspects were comparable to performance differences, none of them was
statistically significant. However, performance indeed modulated perception.
Significant action-specific effects on spatial & time perception were detected.
Changes in accuracy modulate both size perception & time perception, while
changes in movement speed modulate distance perception. Also, the index of
difficulty was found to modulate perception. These outcomes highlighted the
importance of haptic feedback on performance, & importantly the significance of
action-specific effects on spatial & time perception in VR, which should be
considered in future VR studies.","['Panagiotis Kourtesis', 'Sebastian Vizcay', 'Maud Marchal', 'Claudio Pacchierotti', 'Ferran Argelaguet']",2022-07-15T11:07:15Z,http://arxiv.org/abs/2207.07400v2,"['cs.HC', 'cs.CY', 'I.3.7; H.5.2; J.3; J.7']"
Leaky-wave metasurfaces for integrated photonics,"Metasurfaces have been rapidly advancing our command over the many degrees of
freedom of light within compact, lightweight devices. However, so far, they
have mostly been limited to manipulating light in free space. Grating couplers
provide the opportunity of bridging far-field optical radiation and in-plane
guided waves, and thus have become fundamental building blocks in photonic
integrated circuits. However, their operation and degree of light control is
much more limited than metasurfaces. Metasurfaces integrated on top of guided
wave photonic systems have been explored to control the scattering of light
off-chip with enhanced functionalities - namely, point-by-point manipulation of
amplitude, phase or polarization. However, these efforts have so far been
limited to controlling one or two optical degrees of freedom at best, and to
device configurations much more complex compared to conventional grating
couplers. Here, we introduce leaky-wave metasurfaces, which are based on
symmetry-broken photonic crystal slabs that support quasi-bound states in the
continuum. This platform has a compact form factor equivalent to the one of
conventional grating couplers, but it provides full command over amplitude,
phase and polarization (four optical degrees of freedom) across large
apertures. We present experimental demonstrations of various functionalities
for operation at wavelengths near 1.55 microns based on leaky-wave
metasurfaces, including devices for phase and amplitude control at a fixed
polarization state, and devices controlling all four optical degrees of
freedom. Our results merge the fields of guided and free-space optics under the
umbrella of metasurfaces, exploiting the hybrid nature of quasi-bound states in
the continuum, for opportunities to advance in disruptive ways imaging,
communications, augmented reality, quantum optics, LIDAR and integrated
photonic systems.","['Heqing Huang', 'Adam C. Overvig', 'Yuan Xu', 'Stephanie C. Malek', 'Cheng-Chia Tsai', 'Andrea Alù', 'Nanfang Yu']",2022-07-18T20:43:06Z,http://arxiv.org/abs/2207.08936v1,"['physics.optics', 'physics.app-ph']"
"Temporal View Synthesis of Dynamic Scenes through 3D Object Motion
  Estimation with Multi-Plane Images","The challenge of graphically rendering high frame-rate videos on low compute
devices can be addressed through periodic prediction of future frames to
enhance the user experience in virtual reality applications. This is studied
through the problem of temporal view synthesis (TVS), where the goal is to
predict the next frames of a video given the previous frames and the head poses
of the previous and the next frames. In this work, we consider the TVS of
dynamic scenes in which both the user and objects are moving. We design a
framework that decouples the motion into user and object motion to effectively
use the available user motion while predicting the next frames. We predict the
motion of objects by isolating and estimating the 3D object motion in the past
frames and then extrapolating it. We employ multi-plane images (MPI) as a 3D
representation of the scenes and model the object motion as the 3D displacement
between the corresponding points in the MPI representation. In order to handle
the sparsity in MPIs while estimating the motion, we incorporate partial
convolutions and masked correlation layers to estimate corresponding points.
The predicted object motion is then integrated with the given user or camera
motion to generate the next frame. Using a disocclusion infilling module, we
synthesize the regions uncovered due to the camera and object motion. We
develop a new synthetic dataset for TVS of dynamic scenes consisting of 800
videos at full HD resolution. We show through experiments on our dataset and
the MPI Sintel dataset that our model outperforms all the competing methods in
the literature.","['Nagabhushan Somraj', 'Pranali Sancheti', 'Rajiv Soundararajan']",2022-08-19T17:40:13Z,http://arxiv.org/abs/2208.09463v1,['cs.CV']
"A semi-supervised Teacher-Student framework for surgical tool detection
  and localization","Surgical tool detection in minimally invasive surgery is an essential part of
computer-assisted interventions. Current approaches are mostly based on
supervised methods which require large fully labeled data to train supervised
models and suffer from pseudo label bias because of class imbalance issues.
However large image datasets with bounding box annotations are often scarcely
available. Semi-supervised learning (SSL) has recently emerged as a means for
training large models using only a modest amount of annotated data; apart from
reducing the annotation cost. SSL has also shown promise to produce models that
are more robust and generalizable. Therefore, in this paper we introduce a
semi-supervised learning (SSL) framework in surgical tool detection paradigm
which aims to mitigate the scarcity of training data and the data imbalance
through a knowledge distillation approach. In the proposed work, we train a
model with labeled data which initialises the Teacher-Student joint learning,
where the Student is trained on Teacher-generated pseudo labels from unlabeled
data. We propose a multi-class distance with a margin based classification loss
function in the region-of-interest head of the detector to effectively
segregate foreground classes from background region. Our results on
m2cai16-tool-locations dataset indicate the superiority of our approach on
different supervised data settings (1%, 2%, 5%, 10% of annotated data) where
our model achieves overall improvements of 8%, 12% and 27% in mAP (on 1%
labeled data) over the state-of-the-art SSL methods and a fully supervised
baseline, respectively. The code is available at
https://github.com/Mansoor-at/Semi-supervised-surgical-tool-det","['Mansoor Ali', 'Gilberto Ochoa-Ruiz', 'Sharib Ali']",2022-08-21T17:21:31Z,http://arxiv.org/abs/2208.09926v1,"['cs.CV', 'cs.LG']"
Leaning-Based Control of an Immersive-Telepresence Robot,"In this paper, we present an implementation of a leaning-based control of a
differential drive telepresence robot and a user study in simulation, with the
goal of bringing the same functionality to a real telepresence robot. The
participants used a balance board to control the robot and viewed the virtual
environment through a head-mounted display. The main motivation for using a
balance board as the control device stems from Virtual Reality (VR) sickness;
even small movements of your own body matching the motions seen on the screen
decrease the sensory conflict between vision and vestibular organs, which lies
at the heart of most theories regarding the onset of VR sickness. To test the
hypothesis that the balance board as a control method would be less sickening
than using joysticks, we designed a user study (N=32, 15 women) in which the
participants drove a simulated differential drive robot in a virtual
environment with either a Nintendo Wii Balance Board or joysticks. However, our
pre-registered main hypotheses were not supported; the joystick did not cause
any more VR sickness on the participants than the balance board, and the board
proved to be statistically significantly more difficult to use, both
subjectively and objectively. Analyzing the open-ended questions revealed these
results to be likely connected, meaning that the difficulty of use seemed to
affect sickness; even unlimited training time before the test did not make the
use as easy as the familiar joystick. Thus, making the board easier to use is a
key to enable its potential; we present a few possibilities towards this goal.","['Joona Halkola', 'Markku Suomalainen', 'Basak Sakcak', 'Katherine J. Mimnaugh', 'Juho Kalliokoski', 'Alexis P. Chambers', 'Timo Ojala', 'Steven M. LaValle']",2022-08-22T21:37:49Z,http://arxiv.org/abs/2208.10613v1,"['cs.RO', 'cs.HC', 'cs.MM']"
"AI and 6G into the Metaverse: Fundamentals, Challenges and Future
  Research Trends","Since Facebook was renamed Meta, a lot of attention, debate, and exploration
have intensified about what the Metaverse is, how it works, and the possible
ways to exploit it. It is anticipated that Metaverse will be a continuum of
rapidly emerging technologies, usecases, capabilities, and experiences that
will make it up for the next evolution of the Internet. Several researchers
have already surveyed the literature on artificial intelligence (AI) and
wireless communications in realizing the Metaverse. However, due to the rapid
emergence and continuous evolution of technologies, there is a need for a
comprehensive and in-depth survey of the role of AI, 6G, and the nexus of both
in realizing the immersive experiences of Metaverse. Therefore, in this survey,
we first introduce the background and ongoing progress in augmented reality
(AR), virtual reality (VR), mixed reality (MR) and spatial computing, followed
by the technical aspects of AI and 6G. Then, we survey the role of AI in the
Metaverse by reviewing the state-of-the-art in deep learning, computer vision,
and Edge AI to extract the requirements of 6G in Metaverse. Next, we
investigate the promising services of B5G/6G towards Metaverse, followed by
identifying the role of AI in 6G networks and 6G networks for AI in support of
Metaverse applications, and the need for sustainability in Metaverse. Finally,
we enlist the existing and potential applications, usecases, and projects to
highlight the importance of progress in the Metaverse. Moreover, in order to
provide potential research directions to researchers, we underline the
challenges, research gaps, and lessons learned identified from the literature
review of the aforementioned technologies.","['Muhammad Zawish', 'Fayaz Ali Dharejo', 'Sunder Ali Khowaja', 'Kapal Dev', 'Steven Davy', 'Nawab Muhammad Faseeh Qureshi', 'Paolo Bellavista']",2022-08-23T12:48:53Z,http://arxiv.org/abs/2208.10921v2,"['cs.AI', 'cs.HC', 'cs.NI', 'cs.SI']"
"Resource Allocation for Mobile Metaverse with the Internet of Vehicles
  over 6G Wireless Communications: A Deep Reinforcement Learning Approach","Improving the interactivity and interconnectivity between people is one of
the highlights of the Metaverse. The Metaverse relies on a core approach,
digital twinning, which is a means to replicate physical world objects, people,
actions and scenes onto the virtual world. Being able to access scenes and
information associated with the physical world, in the Metaverse in real-time
and under mobility, is essential in developing a highly accessible, interactive
and interconnective experience for all users. This development allows users
from other locations to access high-quality real-world and up-to-date
information about events happening in another location, and socialize with
others hyper-interactively. Nevertheless, receiving continual, smooth updates
generated by others from the Metaverse is a challenging task due to the large
data size of the virtual world graphics and the need for low latency
transmission. With the development of Mobile Augmented Reality (MAR), users can
interact via the Metaverse in a highly interactive manner, even under mobility.
Hence in our work, we considered an environment with users in moving Internet
of Vehicles (IoV), downloading real-time virtual world updates from Metaverse
Service Provider Cell Stations (MSPCSs) via wireless communications. We design
an environment with multiple cell stations, where there will be a handover of
users' virtual world graphic download tasks between cell stations. As
transmission latency is the primary concern in receiving virtual world updates
under mobility, our work aims to allocate system resources to minimize the
total time taken for users in vehicles to download their virtual world scenes
from the cell stations. We utilize deep reinforcement learning and evaluate the
performance of the algorithms under different environmental configurations. Our
work provides a use case of the Metaverse over AI-enabled 6G communications.","['Terence Jie Chua', 'Wenhan Yu', 'Jun Zhao']",2022-09-27T14:28:04Z,http://arxiv.org/abs/2209.13425v1,"['cs.NI', 'cs.LG', 'eess.SP']"
